marker_id	marker_id_norm	old_seqid	old_start	old_end	old_midpoint	old_midpoint_0based	old_source	marker_type	old_strand	genetic_chr	cM	attributes	n_liftover_candidates	target_seqid	target_chr	target_type	target_pos	paf_strand	paf_qstart	paf_qend	paf_tstart	paf_tend	mapq	n_match	aln_len	paf_identity	paf_query_span	same_chr	cigar_status	cigar_map_ok	liftover_status	chr	pos	marker_id_norm_for_join	direct_chr	direct_pos	liftover_chr	liftover_pos	same_chr_direct	delta_pos	abs_delta_pos
solcap_stsnp_c1_5532	solcap_snp_c1_5532	ST4.03ch08	54936660	54936660	54936660	54936659	dundee	SNP	.	8	63.404	ID=solcap_stsnp_c1_5532;Note=type: New OPA;Name=solcap_stsnp_c1_5532; Note=Genetic position = Chr08 63.404 cM	1	chr08	8	chromosome	57358335	+	54899599	54970789	57323489	57390844	60	67331	68958	0.9764059282461788	71190	1	cigar_aligned_base	1	lifted_chr_agree	8	57358335	solcap_snp_c1_5532	8	57358335	8	57358335	True	0	0
solcap_stsnp_c1_5605	solcap_snp_c1_5605	ST4.03ch08	55277958	55277958	55277958	55277957	dundee	SNP	.	8	64.687	ID=solcap_stsnp_c1_5605;Note=type: New OPA;Name=solcap_stsnp_c1_5605; Note=Genetic position = Chr08 64.687 cM	1	chr08	8	chromosome	57690192	+	55184540	55302577	57600308	57714931	60	114441	116827	0.9795766389618838	118037	1	cigar_aligned_base	1	lifted_chr_agree	8	57690192	solcap_snp_c1_5605	8	57690192	8	57690192	True	0	0
solcap_stsnp_c1_5612	solcap_snp_c1_5612	ST4.03ch08	55365435	55365435	55365435	55365434	dundee	SNP	.	8	64.377	ID=solcap_stsnp_c1_5612;Note=type: New OPA;Name=solcap_stsnp_c1_5612; Note=Genetic position = Chr08 64.377 cM	1	chr08	8	chromosome	57771519	+	55357879	55464597	57763963	57869058	60	104547	106262	0.9838606463270031	106718	1	cigar_aligned_base	1	lifted_chr_agree	8	57771519	solcap_snp_c1_5612	8	57771519	8	57771519	True	0	0
solcap_stsnp_c1_5166	solcap_snp_c1_5166	ST4.03ch08	56026923	56026923	56026923	56026922	dundee	SNP	.	8	65.698	ID=solcap_stsnp_c1_5166;Note=type: New OPA;Name=solcap_stsnp_c1_5166; Note=Genetic position = Chr08 65.698 cM	1	chr08	8	chromosome	58422287	+	55994826	56163163	58390296	58537815	60	147170	158217	0.930178173015542	168337	1	cigar_aligned_base	1	lifted_chr_agree	8	58422287	solcap_snp_c1_5166	8	58422287	8	58422287	True	0	0
solcap_stsnp_c1_14376	solcap_snp_c1_14376	ST4.03ch09	817955	817955	817955	817954	dundee	SNP	.	9	4.927	ID=solcap_stsnp_c1_14376;Note=type: New OPA;Name=solcap_stsnp_c1_14376; Note=Genetic position = Chr09 4.927 cM	1	chr09	9	chromosome	831875	+	743303	825621	758368	839666	60	81161	81545	0.995290943650745	82318	1	cigar_aligned_base	1	lifted_chr_agree	9	831875	solcap_snp_c1_14376	9	831875	9	831875	True	0	0
solcap_stsnp_c1_1426	solcap_snp_c1_1426	ST4.03ch09	4373995	4373995	4373995	4373994	dundee	SNP	.	9	20.566	ID=solcap_stsnp_c1_1426;Note=type: New OPA;Name=solcap_stsnp_c1_1426; Note=Genetic position = Chr09 20.566 cM	1	chr09	9	chromosome	4114138	+	4294964	4377554	4036894	4117697	60	80801	82399	0.9806065607592325	82590	1	cigar_aligned_base	1	lifted_chr_agree	9	4114138	solcap_snp_c1_1426	9	4114138	9	4114138	True	0	0
solcap_stsnp_c1_2319	solcap_snp_c1_2319	ST4.03ch09	39333997	39333997	39333997	39333996	dundee	SNP	.	9	39.625	ID=solcap_stsnp_c1_2319;Note=type: New OPA;Name=solcap_stsnp_c1_2319; Note=Genetic position = Chr09 39.625 cM	1	chr09	9	chromosome	34137870	-	39331652	39360642	34111247	34140213	60	28942	28994	0.998206525488032	28990	1	cigar_aligned_base	1	lifted_chr_agree	9	34137870	solcap_snp_c1_2319	9	34137871	9	34137870	True	-1	1
solcap_stsnp_c1_8209	solcap_snp_c1_8209	ST4.03ch09	21578970	21578970	21578970	21578969	dundee	SNP	.	9	39.514	ID=solcap_stsnp_c1_8209;Note=type: New OPA;Name=solcap_stsnp_c1_8209; Note=Genetic position = Chr09 39.514 cM	1	chr09	9	chromosome	46801847	-	21563813	21585083	46795735	46817110	60	21266	21379	0.9947144394031526	21270	1	cigar_aligned_base	1	lifted_chr_agree	9	46801847	solcap_snp_c1_8209	9	46801848	9	46801847	True	-1	1
solcap_stsnp_c1_12794	solcap_snp_c1_12794	ST4.03ch09	47545577	47545577	47545577	47545576	dundee	SNP	.	9	45.609	ID=solcap_stsnp_c1_12794;Note=type: New OPA;Name=solcap_stsnp_c1_12794; Note=Genetic position = Chr09 45.609 cM	1	chr09	9	chromosome	54181202	+	47535643	47564276	54171831	54199912	60	27924	28582	0.9769785179483591	28633	1	cigar_aligned_base	1	lifted_chr_agree	9	54181202	solcap_snp_c1_12794	9	54181202	9	54181202	True	0	0
solcap_stsnp_c1_12802	solcap_snp_c1_12802	ST4.03ch09	47662364	47662364	47662364	47662363	dundee	SNP	.	9	45.817	ID=solcap_stsnp_c1_12802;Note=type: New OPA;Name=solcap_stsnp_c1_12802; Note=Genetic position = Chr09 45.817 cM	1	chr09	9	chromosome	54297084	+	47634449	47734052	54269162	54368317	60	98545	99554	0.989864796994596	99603	1	cigar_aligned_base	1	lifted_chr_agree	9	54297084	solcap_snp_c1_12802	9	54297084	9	54297084	True	0	0
solcap_stsnp_c1_6181	solcap_snp_c1_6181	ST4.03ch09	48171616	48171616	48171616	48171615	dundee	SNP	.	9	46.593	ID=solcap_stsnp_c1_6181;Note=type: New OPA;Name=solcap_stsnp_c1_6181; Note=Genetic position = Chr09 46.593 cM	1	chr09	9	chromosome	54815626	+	48119328	48183217	54763359	54827075	60	63705	63781	0.9988084225709851	63889	1	cigar_aligned_base	1	lifted_chr_agree	9	54815626	solcap_snp_c1_6181	9	54815626	9	54815626	True	0	0
solcap_stsnp_c1_13514	solcap_snp_c1_13514	ST4.03ch09	48627701	48627701	48627701	48627700	dundee	SNP	.	9	51.48	ID=solcap_stsnp_c1_13514;Note=type: New OPA;Name=solcap_stsnp_c1_13514; Note=Genetic position = Chr09 51.48 cM	1	chr09	9	chromosome	55253949	+	48527745	48661829	55156428	55287753	60	131158	131791	0.9951969406105121	134084	1	cigar_aligned_base	1	lifted_chr_agree	9	55253949	solcap_snp_c1_13514	9	55253949	9	55253949	True	0	0
solcap_stsnp_c1_13519	solcap_snp_c1_13519	ST4.03ch09	48726726	48726726	48726726	48726725	dundee	SNP	.	9	56.142	ID=solcap_stsnp_c1_13519;Note=type: New OPA;Name=solcap_stsnp_c1_13519; Note=Genetic position = Chr09 56.142 cM	1	chr09	9	chromosome	55353103	+	48688980	48743482	55315705	55370001	60	54030	54658	0.988510373595814	54502	1	cigar_aligned_base	1	lifted_chr_agree	9	55353103	solcap_snp_c1_13519	9	55353103	9	55353103	True	0	0
solcap_stsnp_c1_16459	solcap_snp_c1_16459	ST4.03ch09	49537802	49537802	49537802	49537801	dundee	SNP	.	9	50.736	ID=solcap_stsnp_c1_16459;Note=type: New OPA;Name=solcap_stsnp_c1_16459; Note=Genetic position = Chr09 50.736 cM	1	chr09	9	chromosome	56104281	+	49528805	49553972	56095284	56119735	60	24442	24451	0.9996319168950145	25167	1	cigar_aligned_base	1	lifted_chr_agree	9	56104281	solcap_snp_c1_16459	9	56104281	9	56104281	True	0	0
solcap_stsnp_c1_11692	solcap_snp_c1_11692	ST4.03ch09	49981471	49981471	49981471	49981470	dundee	SNP	.	9	54.987	ID=solcap_stsnp_c1_11692;Note=type: New OPA;Name=solcap_stsnp_c1_11692; Note=Genetic position = Chr09 54.987 cM	1	chr09	9	chromosome	56552391	+	49929501	50055461	56503196	56625846	60	122272	124154	0.9848414066401404	125960	1	cigar_aligned_base	1	lifted_chr_agree	9	56552391	solcap_snp_c1_11692	9	56552391	9	56552391	True	0	0
solcap_stsnp_c1_11691	solcap_snp_c1_11691	ST4.03ch09	49984816	49984816	49984816	49984815	dundee	SNP	.	9	55.203	ID=solcap_stsnp_c1_11691;Note=type: New OPA;Name=solcap_stsnp_c1_11691; Note=Genetic position = Chr09 55.203 cM	1	chr09	9	chromosome	56555736	+	49929501	50055461	56503196	56625846	60	122272	124154	0.9848414066401404	125960	1	cigar_aligned_base	1	lifted_chr_agree	9	56555736	solcap_snp_c1_11691	9	56555736	9	56555736	True	0	0
solcap_stsnp_c1_15363	solcap_snp_c1_15363	ST4.03ch09	50471688	50471688	50471688	50471687	dundee	SNP	.	9	55.642	ID=solcap_stsnp_c1_15363;Note=type: New OPA;Name=solcap_stsnp_c1_15363; Note=Genetic position = Chr09 55.642 cM	1	chr09	9	chromosome	56953438	+	50444131	50496884	56927111	56978383	60	51231	52146	0.9824531124151421	52753	1	cigar_aligned_base	1	lifted_chr_agree	9	56953438	solcap_snp_c1_15363	9	56953438	9	56953438	True	0	0
solcap_stsnp_c1_11906	solcap_snp_c1_11906	ST4.03ch09	51184363	51184363	51184363	51184362	dundee	SNP	.	9	58.667	ID=solcap_stsnp_c1_11906;Note=type: New OPA;Name=solcap_stsnp_c1_11906; Note=Genetic position = Chr09 58.667 cM	1	chr09	9	chromosome	57976818	+	51165042	51222465	57957650	58013617	60	55928	57019	0.9808660271137691	57423	1	cigar_aligned_base	1	lifted_chr_agree	9	57976818	solcap_snp_c1_11906	9	57976818	9	57976818	True	0	0
solcap_stsnp_c1_1419	solcap_snp_c1_1419	ST4.03ch09	51583177	51583177	51583177	51583176	dundee	SNP	.	9	61.222	ID=solcap_stsnp_c1_1419;Note=type: New OPA;Name=solcap_stsnp_c1_1419; Note=Genetic position = Chr09 61.222 cM	1	chr09	9	chromosome	58329653	+	51572562	51590959	58319037	58337417	60	18344	18404	0.9967398391653989	18397	1	cigar_aligned_base	1	lifted_chr_agree	9	58329653	solcap_snp_c1_1419	9	58329653	9	58329653	True	0	0
solcap_stsnp_c1_1401	solcap_snp_c1_1401	ST4.03ch09	51667526	51667526	51667526	51667525	dundee	SNP	.	9	61.264	ID=solcap_stsnp_c1_1401;Note=type: New OPA;Name=solcap_stsnp_c1_1401; Note=Genetic position = Chr09 61.264 cM	1	chr09	9	chromosome	58413779	+	51592320	51670925	58339111	58417178	60	76389	79431	0.9617026098122899	78605	1	cigar_aligned_base	1	lifted_chr_agree	9	58413779	solcap_snp_c1_1401	9	58413779	9	58413779	True	0	0
solcap_stsnp_c1_12054	solcap_snp_c1_12054	ST4.03ch09	52192393	52192393	52192393	52192392	dundee	SNP	.	9	60.697	ID=solcap_stsnp_c1_12054;Note=type: New OPA;Name=solcap_stsnp_c1_12054; Note=Genetic position = Chr09 60.697 cM	1	chr09	9	chromosome	58912293	+	52168397	52211703	58888286	58931029	60	42698	42746	0.9988770879146587	43306	1	cigar_aligned_base	1	lifted_chr_agree	9	58912293	solcap_snp_c1_12054	9	58912293	9	58912293	True	0	0
solcap_stsnp_c1_6937	solcap_snp_c1_6937	ST4.03ch09	54320106	54320106	54320106	54320105	dundee	SNP	.	9	65.375	ID=solcap_stsnp_c1_6937;Note=type: New OPA;Name=solcap_stsnp_c1_6937; Note=Genetic position = Chr09 65.375 cM	1	chr09	9	chromosome	60883822	+	54299168	54328473	60863381	60892188	60	28800	29206	0.9860987468328426	29305	1	cigar_aligned_base	1	lifted_chr_agree	9	60883822	solcap_snp_c1_6937	9	60883822	9	60883822	True	0	0
solcap_stsnp_c1_6941	solcap_snp_c1_6941	ST4.03ch09	54464052	54464052	54464052	54464051	dundee	SNP	.	9	65.671	ID=solcap_stsnp_c1_6941;Note=type: New OPA;Name=solcap_stsnp_c1_6941; Note=Genetic position = Chr09 65.671 cM	1	chr09	9	chromosome	61013927	+	54443418	54497817	60993768	61047507	60	53716	54406	0.9873175752674337	54399	1	cigar_aligned_base	1	lifted_chr_agree	9	61013927	solcap_snp_c1_6941	9	61013927	9	61013927	True	0	0
solcap_stsnp_c1_6949	solcap_snp_c1_6949	ST4.03ch09	54546257	54546257	54546257	54546256	dundee	SNP	.	9	66.79	ID=solcap_stsnp_c1_6949;Note=type: New OPA;Name=solcap_stsnp_c1_6949; Note=Genetic position = Chr09 66.79 cM	1	chr09	9	chromosome	61110298	+	54501762	54554424	61066922	61118094	60	50654	51109	0.9910974583732807	52662	1	cigar_aligned_base	1	lifted_chr_agree	9	61110298	solcap_snp_c1_6949	9	61110298	9	61110298	True	0	0
solcap_stsnp_c1_8939	solcap_snp_c1_8939	ST4.03ch09	55239607	55239607	55239607	55239606	dundee	SNP	.	9	66.664	ID=solcap_stsnp_c1_8939;Note=type: New OPA;Name=solcap_stsnp_c1_8939; Note=Genetic position = Chr09 66.664 cM	1	chr09	9	chromosome	61762534	+	55229774	55272309	61753034	61794763	60	41721	42262	0.9871989020869812	42535	1	cigar_aligned_base	1	lifted_chr_agree	9	61762534	solcap_snp_c1_8939	9	61762534	9	61762534	True	0	0
solcap_stsnp_c1_8955	solcap_snp_c1_8955	ST4.03ch09	55561008	55561008	55561008	55561007	dundee	SNP	.	9	70.956	ID=solcap_stsnp_c1_8955;Note=type: New OPA;Name=solcap_stsnp_c1_8955; Note=Genetic position = Chr09 70.956 cM	1	chr09	9	chromosome	62033713	+	55531343	55564744	62006762	62037449	60	30590	30658	0.99778198186444	33401	1	cigar_aligned_base	1	lifted_chr_agree	9	62033713	solcap_snp_c1_8955	9	62033713	9	62033713	True	0	0
solcap_stsnp_c1_6586	solcap_snp_c1_6586	ST4.03ch09	56510511	56510511	56510511	56510510	dundee	SNP	.	9	72.562	ID=solcap_stsnp_c1_6586;Note=type: New OPA;Name=solcap_stsnp_c1_6586; Note=Genetic position = Chr09 72.562 cM	1	chr09	9	chromosome	62885757	+	56494437	56532555	62869762	62907803	60	37993	38145	0.9960152051382881	38118	1	cigar_aligned_base	1	lifted_chr_agree	9	62885757	solcap_snp_c1_6586	9	62885757	9	62885757	True	0	0
solcap_stsnp_c1_12726	solcap_snp_c1_12726	ST4.03ch09	57751201	57751201	57751201	57751200	dundee	SNP	.	9	75.748	ID=solcap_stsnp_c1_12726;Note=type: New OPA;Name=solcap_stsnp_c1_12726; Note=Genetic position = Chr09 75.748 cM	1	chr09	9	chromosome	64007875	+	57708314	57802239	63965829	64057484	60	91518	93753	0.9761607628555886	93925	1	cigar_aligned_base	1	lifted_chr_agree	9	64007875	solcap_snp_c1_12726	9	64007875	9	64007875	True	0	0
solcap_stsnp_c1_913	solcap_snp_c1_913	ST4.03ch09	58290581	58290581	58290581	58290580	dundee	SNP	.	9	76.93	ID=solcap_stsnp_c1_913;Note=type: New OPA;Name=solcap_stsnp_c1_913; Note=Genetic position = Chr09 76.93 cM	1	chr09	9	chromosome	64428872	+	58275753	58335338	64414299	64473614	60	59273	59593	0.9946302418069236	59585	1	cigar_aligned_base	1	lifted_chr_agree	9	64428872	solcap_snp_c1_913	9	64428872	9	64428872	True	0	0
solcap_stsnp_c1_900	solcap_snp_c1_900	ST4.03ch09	58704357	58704357	58704357	58704356	dundee	SNP	.	9	79.161	ID=solcap_stsnp_c1_900;Note=type: New OPA;Name=solcap_stsnp_c1_900; Note=Genetic position = Chr09 79.161 cM	1	chr09	9	chromosome	64828084	+	58681460	58791043	64805700	64913866	60	107906	108915	0.9907358949639627	109583	1	cigar_aligned_base	1	lifted_chr_agree	9	64828084	solcap_snp_c1_900	9	64828084	9	64828084	True	0	0
solcap_stsnp_c1_6619	solcap_snp_c1_6619	ST4.03ch09	60101725	60101725	60101725	60101724	dundee	SNP	.	9	82.423	ID=solcap_stsnp_c1_6619;Note=type: New OPA;Name=solcap_stsnp_c1_6619; Note=Genetic position = Chr09 82.423 cM	1	chr09	9	chromosome	66300693	+	60073572	60168640	66272540	66364765	60	91982	93570	0.9830287485305119	95068	1	cigar_aligned_base	1	lifted_chr_agree	9	66300693	solcap_snp_c1_6619	9	66300693	9	66300693	True	0	0
solcap_stsnp_c1_6621	solcap_snp_c1_6621	ST4.03ch09	60121835	60121835	60121835	60121834	dundee	SNP	.	9	82.536	ID=solcap_stsnp_c1_6621;Note=type: New OPA;Name=solcap_stsnp_c1_6621; Note=Genetic position = Chr09 82.536 cM	1	chr09	9	chromosome	66320339	+	60073572	60168640	66272540	66364765	60	91982	93570	0.9830287485305119	95068	1	cigar_aligned_base	1	lifted_chr_agree	9	66320339	solcap_snp_c1_6621	9	66320339	9	66320339	True	0	0
solcap_stsnp_c1_10580	solcap_snp_c1_10580	ST4.03ch09	60570402	60570402	60570402	60570401	dundee	SNP	.	9	87.866	ID=solcap_stsnp_c1_10580;Note=type: New OPA;Name=solcap_stsnp_c1_10580; Note=Genetic position = Chr09 87.866 cM	1	chr09	9	chromosome	66777078	+	60554166	60579501	66761056	66786177	60	25104	25172	0.9972985857301764	25335	1	cigar_aligned_base	1	lifted_chr_agree	9	66777078	solcap_snp_c1_10580	9	66777078	9	66777078	True	0	0
solcap_stsnp_c1_10582	solcap_snp_c1_10582	ST4.03ch09	60571740	60571740	60571740	60571739	dundee	SNP	.	9	86.542	ID=solcap_stsnp_c1_10582;Note=type: New OPA;Name=solcap_stsnp_c1_10582; Note=Genetic position = Chr09 86.542 cM	1	chr09	9	chromosome	66778416	+	60554166	60579501	66761056	66786177	60	25104	25172	0.9972985857301764	25335	1	cigar_aligned_base	1	lifted_chr_agree	9	66778416	solcap_snp_c1_10582	9	66778416	9	66778416	True	0	0
solcap_stsnp_c1_8547	solcap_snp_c1_8547	ST4.03ch09	61241394	61241394	61241394	61241393	dundee	SNP	.	9	86.621	ID=solcap_stsnp_c1_8547;Note=type: New OPA;Name=solcap_stsnp_c1_8547; Note=Genetic position = Chr09 86.621 cM	1	chr09	9	chromosome	67360701	+	61221569	61318666	67340954	67431817	60	90788	93392	0.9721175261264348	97097	1	cigar_aligned_base	1	lifted_chr_agree	9	67360701	solcap_snp_c1_8547	9	67360701	9	67360701	True	0	0
solcap_stsnp_c1_305	solcap_snp_c1_305	ST4.03ch10	339062	339062	339062	339061	dundee	SNP	.	10	2.595	ID=solcap_stsnp_c1_305;Note=type: New OPA;Name=solcap_stsnp_c1_305; Note=Genetic position = Chr10 2.595 cM	1	chr10	10	chromosome	291396	+	333734	461744	286066	413114	60	126418	127405	0.9922530512931204	128010	1	cigar_aligned_base	1	lifted_chr_agree	10	291396	solcap_snp_c1_305	10	291396	10	291396	True	0	0
solcap_stsnp_c1_261	solcap_snp_c1_261	ST4.03ch10	1699433	1699433	1699433	1699432	dundee	SNP	.	10	6.575	ID=solcap_stsnp_c1_261;Note=type: New OPA;Name=solcap_stsnp_c1_261; Note=Genetic position = Chr10 6.575 cM	1	chr10	10	chromosome	1614384	+	1669749	1795990	1594088	1710013	60	115904	116718	0.9930259257355335	126241	1	cigar_aligned_base	1	lifted_chr_agree	10	1614384	solcap_snp_c1_261	10	1614384	10	1614384	True	0	0
solcap_stsnp_c1_272	solcap_snp_c1_272	ST4.03ch10	1922202	1922202	1922202	1922201	dundee	SNP	.	10	9.56	ID=solcap_stsnp_c1_272;Note=type: New OPA;Name=solcap_stsnp_c1_272; Note=Genetic position = Chr10 9.56 cM	1	chr10	10	chromosome	1826253	+	1858217	1991040	1762066	1894171	60	131637	132054	0.9968422009178064	132823	1	cigar_aligned_base	1	lifted_chr_agree	10	1826253	solcap_snp_c1_272	10	1826253	10	1826253	True	0	0
solcap_stsnp_c1_289	solcap_snp_c1_289	ST4.03ch10	2468562	2468562	2468562	2468561	dundee	SNP	.	10	8.962	ID=solcap_stsnp_c1_289;Note=type: New OPA;Name=solcap_stsnp_c1_289; Note=Genetic position = Chr10 8.962 cM	1	chr10	10	chromosome	2346214	+	2446985	2575323	2324268	2448816	60	123920	125803	0.9850321534462613	128338	1	cigar_aligned_base	1	lifted_chr_agree	10	2346214	solcap_snp_c1_289	10	2346214	10	2346214	True	0	0
solcap_stsnp_c1_14047	solcap_snp_c1_14047	ST4.03ch10	20040041	20040041	20040041	20040040	dundee	SNP	.	10	22.556	ID=solcap_stsnp_c1_14047;Note=type: New OPA;Name=solcap_stsnp_c1_14047; Note=Genetic position = Chr10 22.556 cM	1	chr10	10	chromosome	6642729	+	19989231	20056656	6600493	6659352	60	58580	59346	0.9870926431435986	67425	1	cigar_aligned_base	1	lifted_chr_agree	10	6642729	solcap_snp_c1_14047	10	6642729	10	6642729	True	0	0
solcap_stsnp_c1_1	solcap_snp_c1_1	ST4.03ch10	33993379	33993379	33993379	33993378	dundee	SNP	.	10	20.137	ID=solcap_stsnp_c1_1;Note=type: New OPA;Name=solcap_stsnp_c1_1; Note=Genetic position = Chr10 20.137 cM	1	chr10	10	chromosome	29677960	-	33979065	34020661	29650471	29703171	60	40545	53521	0.7575531099942079	41596	1	cigar_aligned_base	1	lifted_chr_agree	10	29677960	solcap_snp_c1_1	10	29688859	10	29677960	True	-10899	10899
solcap_stsnp_c1_5	solcap_snp_c1_5	ST4.03ch10	32869283	32869283	32869283	32869282	dundee	SNP	.	10	21.352	ID=solcap_stsnp_c1_5;Note=type: New OPA;Name=solcap_stsnp_c1_5; Note=Genetic position = Chr10 21.352 cM	1	chr10	10	chromosome	30749482	-	32858583	32904243	30714507	30760174	60	45584	45701	0.9974398809654056	45660	1	cigar_aligned_base	1	lifted_chr_agree	10	30749482	solcap_snp_c1_5	10	30749475	10	30749482	True	7	7
solcap_stsnp_c1_7	solcap_snp_c1_7	ST4.03ch10	32251718	32251718	32251718	32251717	dundee	SNP	.	10	23.528	ID=solcap_stsnp_c1_7;Note=type: New OPA;Name=solcap_stsnp_c1_7; Note=Genetic position = Chr10 23.528 cM	1	chr10	10	chromosome	31387549	-	32233307	32256148	31383118	31405352	60	22100	22348	0.988902810094863	22841	1	cigar_aligned_base	1	lifted_chr_agree	10	31387549	solcap_snp_c1_7	10	31387549	10	31387549	True	0	0
solcap_stsnp_c1_3057	solcap_snp_c1_3057	ST4.03ch10	28438797	28438797	28438797	28438796	dundee	SNP	.	10	25.672	ID=solcap_stsnp_c1_3057;Note=type: New OPA;Name=solcap_stsnp_c1_3057; Note=Genetic position = Chr10 25.672 cM	1	chr10	10	chromosome	35603439	+	28409208	28485596	35573865	35649540	60	75585	76455	0.9886207573082205	76388	1	cigar_aligned_base	1	lifted_chr_agree	10	35603439	solcap_snp_c1_3057	10	35603439	10	35603439	True	0	0
solcap_stsnp_c1_3055	solcap_snp_c1_3055	ST4.03ch10	29814382	29814382	29814382	29814381	dundee	SNP	.	10	23.048	ID=solcap_stsnp_c1_3055;Note=type: New OPA;Name=solcap_stsnp_c1_3055; Note=Genetic position = Chr10 23.048 cM	1	chr10	10	chromosome	36968160	+	29735208	29837698	36889510	36991550	60	100957	102213	0.9877119348810817	102490	1	cigar_aligned_base	1	lifted_chr_agree	10	36968160	solcap_snp_c1_3055	10	36968160	10	36968160	True	0	0
solcap_stsnp_c1_11408	solcap_snp_c1_11408	ST4.03ch10	43758532	43758532	43758532	43758531	dundee	SNP	.	10	26.728	ID=solcap_stsnp_c1_11408;Note=type: New OPA;Name=solcap_stsnp_c1_11408; Note=Genetic position = Chr10 26.728 cM	1	chr10	10	chromosome	44301243	+	43710202	43804975	44253204	44346225	60	92915	93632	0.9923423615857826	94773	1	cigar_aligned_base	1	lifted_chr_agree	10	44301243	solcap_snp_c1_11408	10	44301243	10	44301243	True	0	0
solcap_stsnp_c1_14465	solcap_snp_c1_14465	ST4.03ch10	45347792	45347792	45347792	45347791	dundee	SNP	.	10	26.604	ID=solcap_stsnp_c1_14465;Note=type: New OPA;Name=solcap_stsnp_c1_14465; Note=Genetic position = Chr10 26.604 cM	1	chr10	10	chromosome	45867762	+	45315121	45351988	45835176	45871958	60	36686	36960	0.9925865800865801	36867	1	cigar_aligned_base	1	lifted_chr_agree	10	45867762	solcap_snp_c1_14465	10	45867762	10	45867762	True	0	0
solcap_stsnp_c1_12035	solcap_snp_c1_12035	ST4.03ch10	45888736	45888736	45888736	45888735	dundee	SNP	.	10	27.672	ID=solcap_stsnp_c1_12035;Note=type: New OPA;Name=solcap_stsnp_c1_12035; Note=Genetic position = Chr10 27.672 cM	1	chr10	10	chromosome	46391532	+	45834692	45907195	46338230	46409450	60	70895	72139	0.9827555136611265	72503	1	cigar_aligned_base	1	lifted_chr_agree	10	46391532	solcap_snp_c1_12035	10	46391532	10	46391532	True	0	0
solcap_stsnp_c1_16004	solcap_snp_c1_16004	ST4.03ch10	47538553	47538553	47538553	47538552	dundee	SNP	.	10	36.298	ID=solcap_stsnp_c1_16004;Note=type: New OPA;Name=solcap_stsnp_c1_16004; Note=Genetic position = Chr10 36.298 cM	1	chr10	10	chromosome	48174762	+	47520595	47552613	48156804	48188826	60	32017	32022	0.9998438573480732	32018	1	cigar_aligned_base	1	lifted_chr_agree	10	48174762	solcap_snp_c1_16004	10	48174762	10	48174762	True	0	0
solcap_stsnp_c1_14606	solcap_snp_c1_14606	ST4.03ch10	48376904	48376904	48376904	48376903	dundee	SNP	.	10	37.794	ID=solcap_stsnp_c1_14606;Note=type: New OPA;Name=solcap_stsnp_c1_14606; Note=Genetic position = Chr10 37.794 cM	1	chr10	10	chromosome	49233562	+	48366583	48382012	49223241	49238670	60	15429	15429	1.0	15429	1	cigar_aligned_base	1	lifted_chr_agree	10	49233562	solcap_snp_c1_14606	10	49233562	10	49233562	True	0	0
solcap_stsnp_c1_9498	solcap_snp_c1_9498	ST4.03ch10	51153536	51153536	51153536	51153535	dundee	SNP	.	10	45.883	ID=solcap_stsnp_c1_9498;Note=type: New OPA;Name=solcap_stsnp_c1_9498; Note=Genetic position = Chr10 45.883 cM	1	chr10	10	chromosome	52087178	+	51105612	51179050	52041563	52111878	60	70144	70743	0.9915327311536124	73438	1	cigar_aligned_base	1	lifted_chr_agree	10	52087178	solcap_snp_c1_9498	10	52087178	10	52087178	True	0	0
solcap_stsnp_c1_15222	solcap_snp_c1_15222	ST4.03ch10	52168250	52168250	52168250	52168249	dundee	SNP	.	10	46.077	ID=solcap_stsnp_c1_15222;Note=type: New OPA;Name=solcap_stsnp_c1_15222; Note=Genetic position = Chr10 46.077 cM	1	chr10	10	chromosome	53051560	+	52153855	52230093	53037720	53110293	60	72548	74726	0.9708535181864412	76238	1	cigar_aligned_base	1	lifted_chr_agree	10	53051560	solcap_snp_c1_15222	10	53051560	10	53051560	True	0	0
solcap_stsnp_c1_15216	solcap_snp_c1_15216	ST4.03ch10	52262080	52262080	52262080	52262079	dundee	SNP	.	10	47.01	ID=solcap_stsnp_c1_15216;Note=type: New OPA;Name=solcap_stsnp_c1_15216; Note=Genetic position = Chr10 47.01 cM	1	chr10	10	chromosome	53142228	+	52230483	52280307	53110767	53159439	60	48250	48757	0.9896014931189367	49824	1	cigar_aligned_base	1	lifted_chr_agree	10	53142228	solcap_snp_c1_15216	10	53142228	10	53142228	True	0	0
solcap_stsnp_c1_10324	solcap_snp_c1_10324	ST4.03ch10	54389816	54389816	54389816	54389815	dundee	SNP	.	10	50.273	ID=solcap_stsnp_c1_10324;Note=type: New OPA;Name=solcap_stsnp_c1_10324; Note=Genetic position = Chr10 50.273 cM	1	chr10	10	chromosome	55254858	+	54374192	54407125	55239228	55272125	60	32885	32943	0.9982393831770027	32933	1	cigar_aligned_base	1	lifted_chr_agree	10	55254858	solcap_snp_c1_10324	10	55254858	10	55254858	True	0	0
