chr	pos	cM	marker_id	marker_type	genetic_chr	old_seqid	old_start	old_end	old_midpoint	target_seqid	target_pos	paf_strand	mapq	paf_identity	paf_query_span	n_liftover_candidates	cigar_status	liftover_status
1	84144580	82.023	solcap_stsnp_c1_1577	SNP	1	ST4.03ch01	83756771	83756771	83756771	chr01	84144580	+	60	0.9542100376288911	20457	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.34	pPt-537760	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.341	pPt-534144	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.341	pPt-535139	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.341	pPt-539598	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.351	pPt-457623	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84651365	82.355	pPt-534579	DArT_marker	1	ST4.03ch01	84283037	84283418	84283227	chr01	84651365	+	60	0.9884508353199289	105648	1	cigar_aligned_base	lifted_chr_agree
1	84755311	81.766	pPt-456654	DArT_marker	1	ST4.03ch01	84395491	84395882	84395686	chr01	84755311	+	60	0.9976079267186649	88192	1	cigar_aligned_base	lifted_chr_agree
1	84755311	82.816	pPt-537798	DArT_marker	1	ST4.03ch01	84395491	84395882	84395686	chr01	84755311	+	60	0.9976079267186649	88192	1	cigar_aligned_base	lifted_chr_agree
1	84755311	82.915	pPt-653008	DArT_marker	1	ST4.03ch01	84395491	84395882	84395686	chr01	84755311	+	60	0.9976079267186649	88192	1	cigar_aligned_base	lifted_chr_agree
1	84812833	82.936	pPt-458339	DArT_marker	1	ST4.03ch01	84453662	84454271	84453966	chr01	84812833	+	60	0.9985595590998289	48432	1	cigar_aligned_base	lifted_chr_agree
1	84812833	82.936	pPt-536982	DArT_marker	1	ST4.03ch01	84453662	84454271	84453966	chr01	84812833	+	60	0.9985595590998289	48432	1	cigar_aligned_base	lifted_chr_agree
1	84812833	82.936	pPt-654680	DArT_marker	1	ST4.03ch01	84453662	84454271	84453966	chr01	84812833	+	60	0.9985595590998289	48432	1	cigar_aligned_base	lifted_chr_agree
1	84845644	83.125	solcap_stsnp_c1_10893	SNP	1	ST4.03ch01	84487050	84487050	84487050	chr01	84845644	+	60	0.9908024584487535	46041	1	cigar_aligned_base	lifted_chr_agree
1	85233404	85.393	STI0009	repeat_region	1	ST4.03ch01	84895641	84895913	84895777	chr01	85233404	+	60	0.99986839219127	46074	1	cigar_aligned_base	lifted_chr_agree
1	85589930	83.267	solcap_stsnp_c1_23	SNP	1	ST4.03ch01	85244059	85244059	85244059	chr01	85589930	+	60	0.9890174966352624	74940	1	cigar_aligned_base	lifted_chr_agree
1	85968224	83.891	pPt-457663	DArT_marker	1	ST4.03ch01	85669660	85670510	85670085	chr01	85968224	+	60	0.9862192719084256	85567	1	cigar_aligned_base	lifted_chr_agree
1	85968224	83.891	pPt-656956	DArT_marker	1	ST4.03ch01	85669660	85670510	85670085	chr01	85968224	+	60	0.9862192719084256	85567	1	cigar_aligned_base	lifted_chr_agree
1	85968224	83.894	pPt-650968	DArT_marker	1	ST4.03ch01	85669660	85670510	85670085	chr01	85968224	+	60	0.9862192719084256	85567	1	cigar_aligned_base	lifted_chr_agree
1	85968224	83.894	pPt-656365	DArT_marker	1	ST4.03ch01	85669660	85670510	85670085	chr01	85968224	+	60	0.9862192719084256	85567	1	cigar_aligned_base	lifted_chr_agree
1	85968224	83.922	pPt-457687	DArT_marker	1	ST4.03ch01	85669660	85670510	85670085	chr01	85968224	+	60	0.9862192719084256	85567	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.724	pPt-533874	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.732	pPt-538625	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.907	pPt-538059	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.911	pPt-472642	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.919	pPt-471801	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	83.923	pPt-552395	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	84.353	pPt-653806	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86427944	85.105	pPt-473287	DArT_marker	1	ST4.03ch01	86139051	86139809	86139430	chr01	86427944	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	86449536	83.709	solcap_stsnp_c1_14689	SNP	1	ST4.03ch01	86161359	86161359	86161359	chr01	86449536	+	60	0.8864181843851475	50824	1	cigar_aligned_base	lifted_chr_agree
1	87140214	89.665	pPt-651049	DArT_marker	1	ST4.03ch01	87023904	87024239	87024071	chr01	87140214	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140660	89.438	pPt-552373	DArT_marker	1	ST4.03ch01	87024236	87024799	87024517	chr01	87140660	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140660	90.022	pPt-534481	DArT_marker	1	ST4.03ch01	87024236	87024799	87024517	chr01	87140660	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140661	89.553	pPt-537128	DArT_marker	1	ST4.03ch01	87024236	87024800	87024518	chr01	87140661	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140661	89.667	pPt-539661	DArT_marker	1	ST4.03ch01	87024236	87024800	87024518	chr01	87140661	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140661	89.749	pPt-534826	DArT_marker	1	ST4.03ch01	87024236	87024800	87024518	chr01	87140661	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140661	90.914	pPt-538047	DArT_marker	1	ST4.03ch01	87024236	87024800	87024518	chr01	87140661	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140661	92.181	pPt-537048	DArT_marker	1	ST4.03ch01	87024236	87024800	87024518	chr01	87140661	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140672	89.515	pPt-471907	DArT_marker	1	ST4.03ch01	87024236	87024822	87024529	chr01	87140672	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87140672	92.982	pPt-650685	DArT_marker	1	ST4.03ch01	87024236	87024822	87024529	chr01	87140672	+	60	0.999337428393954	72430	1	cigar_aligned_base	lifted_chr_agree
1	87459417	88.624	pPt-654259	DArT_marker	1	ST4.03ch01	87347849	87348967	87348408	chr01	87459417	+	60	0.9787032177318422	49767	1	cigar_aligned_base	lifted_chr_agree
1	87509482	87.967	pPt-457982	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-457198	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-533689	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-534300	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-536888	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-537292	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-537522	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.624	pPt-657049	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.639	pPt-534090	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.752	pPt-473327	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	88.787	pPt-456626	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87509482	90.603	pPt-458685	DArT_marker	1	ST4.03ch01	87400154	87400562	87400358	chr01	87509482	+	60	0.9785137120470128	65666	1	cigar_aligned_base	lifted_chr_agree
1	87946251	86.917	pPt-655410	DArT_marker	1	ST4.03ch01	88094172	88094777	88094474	chr01	87946251	-	60	0.9903589680939874	98182	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-456497	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-458015	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-472846	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-473201	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-474062	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-537725	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-653866	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.917	pPt-656073	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.923	toPt-439369	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.926	pPt-473364	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.931	pPt-473868	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.938	pPt-458526	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.938	toPt-437318	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88088812	86.948	pPt-474103	DArT_marker	1	ST4.03ch01	87950287	87950946	87950616	chr01	88088812	-	60	0.9959476309226932	6400	1	cigar_aligned_base	lifted_chr_agree
1	88093670	86.923	pPt-533911	DArT_marker	1	ST4.03ch01	87940287	87950946	87945616	chr01	88093670	-	60	0.9574128718398597	25074	1	cigar_aligned_base	lifted_chr_agree
1	88280205	86.481	pPt-654697	DArT_marker	1	ST4.03ch01	88344897	88346092	88345494	chr01	88280205	+	60	0.9930091963529667	102460	1	cigar_aligned_base	lifted_chr_agree
1	88322748	91.643	pPt-538725	DArT_marker	1	ST4.03ch01	88388780	88389640	88389210	chr01	88322748	+	60	0.9930091963529667	102460	1	cigar_aligned_base	lifted_chr_agree
1	88322820	91.647	pPt-655149	DArT_marker	1	ST4.03ch01	88388925	88389640	88389282	chr01	88322820	+	60	0.9930091963529667	102460	1	cigar_aligned_base	lifted_chr_agree
2	4202319	14.378	PM1368	repeat_region	2	ST4.03ch02	4181044	4181198	4181121	chr02	4202319	+	60	0.9968722602658578	42189	1	cigar_aligned_base	lifted_chr_agree
2	4694333	11.734	PM1293	repeat_region	2	ST4.03ch02	4678098	4678257	4678177	chr02	4694333	+	60	0.9882322061332517	114834	1	cigar_aligned_base	lifted_chr_agree
2	7817327	13.461	PM1360	repeat_region	2	ST4.03ch02	7829895	7830043	7829969	chr02	7817327	+	60	0.9996253278381416	24019	1	cigar_aligned_base	lifted_chr_agree
2	10911355	13.54	pPt-471592	DArT_marker	2	ST4.03ch02	11209848	11210342	11210095	chr02	10911355	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911355	13.54	pPt-473577	DArT_marker	2	ST4.03ch02	11209848	11210342	11210095	chr02	10911355	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911355	13.54	pPt-559360	DArT_marker	2	ST4.03ch02	11209848	11210342	11210095	chr02	10911355	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911355	13.54	pPt-652688	DArT_marker	2	ST4.03ch02	11209848	11210342	11210095	chr02	10911355	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911355	13.575	pPt-558945	DArT_marker	2	ST4.03ch02	11209848	11210342	11210095	chr02	10911355	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911356	13.54	toPt-441360	DArT_marker	2	ST4.03ch02	11209851	11210342	11210096	chr02	10911356	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911358	13.54	pPt-538192	DArT_marker	2	ST4.03ch02	11209854	11210342	11210098	chr02	10911358	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	12.988	toPt-439285	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.214	toPt-439990	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.442	toPt-440028	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.51	toPt-440387	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.515	toPt-437877	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.54	toPt-437875	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.54	toPt-439071	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.541	toPt-438192	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.564	toPt-438443	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.575	toPt-437033	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.575	toPt-438750	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.584	toPt-439726	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.649	toPt-438771	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	10911360	13.843	toPt-440363	DArT_marker	2	ST4.03ch02	11209859	11210342	11210100	chr02	10911360	+	60	0.9948252340405513	63603	1	cigar_aligned_base	lifted_chr_agree
2	13256806	13.29	pPt-456775	DArT_marker	2	ST4.03ch02	13695168	13696000	13695584	chr02	13256806	+	60	0.9981965734896303	36682	1	cigar_aligned_base	lifted_chr_agree
2	13854680	14.037	solcap_stsnp_c1_5228	SNP	2	ST4.03ch02	14350758	14350758	14350758	chr02	13854680	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	13914404	15.185	pPt-536865	DArT_marker	2	ST4.03ch02	14412955	14413578	14413266	chr02	13914404	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	13914404	15.189	pPt-533877	DArT_marker	2	ST4.03ch02	14412955	14413578	14413266	chr02	13914404	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	13914404	15.189	pPt-538416	DArT_marker	2	ST4.03ch02	14412955	14413578	14413266	chr02	13914404	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	13914404	15.189	pPt-552534	DArT_marker	2	ST4.03ch02	14412955	14413578	14413266	chr02	13914404	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	13914404	15.263	pPt-536293	DArT_marker	2	ST4.03ch02	14412955	14413578	14413266	chr02	13914404	+	60	0.9948360507692561	125523	1	cigar_aligned_base	lifted_chr_agree
2	14121419	13.665	pPt-650691	DArT_marker	2	ST4.03ch02	14613237	14613890	14613563	chr02	14121419	+	60	0.9090835570795458	58791	1	cigar_aligned_base	lifted_chr_agree
2	14121419	13.665	pPt-655001	DArT_marker	2	ST4.03ch02	14613237	14613890	14613563	chr02	14121419	+	60	0.9090835570795458	58791	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.595	toPt-437809	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.633	pPt-539217	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.633	pPt-653858	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.633	toPt-436909	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.633	toPt-437491	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671637	14.663	toPt-439915	DArT_marker	2	ST4.03ch02	15153426	15154339	15153882	chr02	14671637	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671640	14.625	pPt-458624	DArT_marker	2	ST4.03ch02	15153426	15154344	15153885	chr02	14671640	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	14671640	14.633	pPt-458041	DArT_marker	2	ST4.03ch02	15153426	15154344	15153885	chr02	14671640	+	60	0.9681272949816402	20243	1	cigar_aligned_base	lifted_chr_agree
2	15571371	6.462	pPt-540344	DArT_marker	2	ST4.03ch02	16194227	16194621	16194424	chr02	15571371	+	60	0.999009900990099	5048	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.581	pPt-457050	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.633	pPt-473486	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.633	pPt-535813	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.633	pPt-537240	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.641	pPt-533811	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.641	pPt-539333	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	16935460	14.65	pPt-655403	DArT_marker	2	ST4.03ch02	17707452	17707791	17707621	chr02	16935460	+	60	0.9734928172146421	16637	1	cigar_aligned_base	lifted_chr_agree
2	18485069	17.27	solcap_stsnp_c1_9122	SNP	2	ST4.03ch02	19199038	19199038	19199038	chr02	18485069	+	60	0.9818235617364839	23636	1	cigar_aligned_base	lifted_chr_agree
2	19406545	8.218	MICRO.7351.C1_583	match	2	ST4.03ch02	20235340	20235460	20235400	chr02	19406545	+	60	0.9882881380164895	84347	1	cigar_aligned_base	lifted_chr_agree
2	19873304	9.702	solcap_stsnp_c1_5749	SNP	2	ST4.03ch02	20754871	20754871	20754871	chr02	19873304	+	60	0.9903857447272605	181084	1	cigar_aligned_base	lifted_chr_agree
2	19921684	19.277	toPt-441199	DArT_marker	2	ST4.03ch02	20803552	20804035	20803793	chr02	19921684	+	60	0.9903857447272605	181084	1	cigar_aligned_base	lifted_chr_agree
2	19921687	19.498	pPt-654285	DArT_marker	2	ST4.03ch02	20803552	20804041	20803796	chr02	19921687	+	60	0.9903857447272605	181084	1	cigar_aligned_base	lifted_chr_agree
2	19921687	19.714	pPt-654515	DArT_marker	2	ST4.03ch02	20803552	20804041	20803796	chr02	19921687	+	60	0.9903857447272605	181084	1	cigar_aligned_base	lifted_chr_agree
2	19934163	9.818	pPt-456492	DArT_marker	2	ST4.03ch02	20815958	20816592	20816275	chr02	19934163	+	60	0.9903857447272605	181084	1	cigar_aligned_base	lifted_chr_agree
