chr	pos	cM	bin	source_chr	tigr6_seqid	tigr6_pos	irgsp1_seqid	irgsp1_start0	irgsp1_end0	strand
9	3343394	2.651887	Bin1185	9	chr09|13109	3342394	NC_029264.1	3343393	3343394	+
9	4763358	3.134983	Bin1186	9	chr09|13109	4762358	NC_029264.1	4763357	4763358	+
9	5402136	3.374791	Bin1187	9	chr09|13109	5401136	NC_029264.1	5402135	5402136	+
9	5823392	4.104731	Bin1188	9	chr09|13109	5822392	NC_029264.1	5823391	5823392	+
9	6041412	4.344540	Bin1189	9	chr09|13109	6040412	NC_029264.1	6041411	6041412	+
9	6092723	4.584349	Bin1190	9	chr09|13109	6091723	NC_029264.1	6092722	6092723	+
9	6353004	4.824157	Bin1191	9	chr09|13109	6352004	NC_029264.1	6353003	6353004	+
9	6596090	5.307253	Bin1192	9	chr09|13109	6595090	NC_029264.1	6596089	6596090	+
9	6676427	5.547061	Bin1193	9	chr09|13109	6675427	NC_029264.1	6676426	6676427	+
9	6824412	6.277001	Bin1194	9	chr09|13109	6823412	NC_029264.1	6824411	6824412	+
9	6918930	6.516810	Bin1195	9	chr09|13109	6917930	NC_029264.1	6918929	6918930	+
9	7013546	7.751441	Bin1196	9	chr09|13109	7012546	NC_029264.1	7013545	7013546	+
9	7114706	7.991249	Bin1197	9	chr09|13109	7113706	NC_029264.1	7114705	7114706	+
9	7445956	8.474345	Bin1198	9	chr09|13109	7444956	NC_029264.1	7445955	7445956	+
9	7790089	8.714153	Bin1199	9	chr09|13109	7789089	NC_029264.1	7790088	7790089	+
9	7894363	9.694577	Bin1200	9	chr09|13109	7893363	NC_029264.1	7894362	7894363	+
9	7981638	10.177672	Bin1201	9	chr09|13109	7980638	NC_029264.1	7981637	7981638	+
9	8080918	10.907612	Bin1202	9	chr09|13109	8079918	NC_029264.1	8080917	8080918	+
9	8336853	11.147421	Bin1203	9	chr09|13109	8335853	NC_029264.1	8336852	8336853	+
9	8566273	11.387230	Bin1204	9	chr09|13109	8565272	NC_029264.1	8566272	8566273	+
9	8672388	11.627038	Bin1205	9	chr09|13109	8671387	NC_029264.1	8672387	8672388	+
9	8843665	12.607462	Bin1206	9	chr09|13109	8842664	NC_029264.1	8843664	8843665	+
9	8974645	12.847270	Bin1207	9	chr09|13109	8973644	NC_029264.1	8974644	8974645	+
9	9178406	13.577210	Bin1208	9	chr09|13109	9177405	NC_029264.1	9178405	9178406	+
9	9444138	15.597687	Bin1209	9	chr09|13109	9443137	NC_029264.1	9444137	9444138	+
9	9581773	15.837496	Bin1210	9	chr09|13109	9580772	NC_029264.1	9581772	9581773	+
9	9792019	16.077305	Bin1211	9	chr09|13109	9791018	NC_029264.1	9792018	9792019	+
9	9979157	16.317113	Bin1212	9	chr09|13109	9978156	NC_029264.1	9979156	9979157	+
9	10088905	17.551744	Bin1213	9	chr09|13109	10087904	NC_029264.1	10088904	10088905	+
9	10454005	18.532167	Bin1214	9	chr09|13109	10453004	NC_029264.1	10454004	10454005	+
9	10790717	18.771976	Bin1215	9	chr09|13109	10789716	NC_029264.1	10790716	10790717	+
9	11052409	21.615119	Bin1216	9	chr09|13109	11051408	NC_029264.1	11052408	11052409	+
9	11737705	21.854928	Bin1217	9	chr09|13109	11736704	NC_029264.1	11737704	11737705	+
9	13293279	59.909820	Bin1218	9	chr09|13109	13292278	NC_029264.1	13293278	13293279	+
9	14604927	60.639760	Bin1219	9	chr09|13109	14603926	NC_029264.1	14604926	14604927	+
9	14834103	61.122855	Bin1220	9	chr09|13109	14833102	NC_029264.1	14834102	14834103	+
9	14886104	61.362664	Bin1221	9	chr09|13109	14885103	NC_029264.1	14886103	14886104	+
9	14971237	61.845759	Bin1222	9	chr09|13109	14970236	NC_029264.1	14971236	14971237	+
9	15226457	62.826183	Bin1223	9	chr09|13109	15225456	NC_029264.1	15226456	15226457	+
9	15520370	63.065992	Bin1224	9	chr09|13109	15519369	NC_029264.1	15520369	15520370	+
9	15708554	63.305800	Bin1225	9	chr09|13109	15707553	NC_029264.1	15708553	15708554	+
9	15928696	64.540431	Bin1226	9	chr09|13109	15927695	NC_029264.1	15928695	15928696	+
9	16199857	64.780240	Bin1227	9	chr09|13109	16198856	NC_029264.1	16199856	16199857	+
9	16387284	65.263335	Bin1228	9	chr09|13109	16386283	NC_029264.1	16387283	16387284	+
9	16467043	66.497966	Bin1229	9	chr09|13109	16466042	NC_029264.1	16467042	16467043	+
9	16618960	70.801696	Bin1230	9	chr09|13109	16617959	NC_029264.1	16618959	16618960	+
9	16878008	71.284792	Bin1231	9	chr09|13109	16877007	NC_029264.1	16878007	16878008	+
9	17146964	71.767887	Bin1232	9	chr09|13109	17145963	NC_029264.1	17146963	17146964	+
9	17374377	72.007696	Bin1233	9	chr09|13109	17373376	NC_029264.1	17374376	17374377	+
9	17526143	72.490791	Bin1234	9	chr09|13109	17525142	NC_029264.1	17526142	17526143	+
9	17625570	72.730600	Bin1235	9	chr09|13109	17624569	NC_029264.1	17625569	17625570	+
9	17742645	73.711024	Bin1236	9	chr09|13109	17741644	NC_029264.1	17742644	17742645	+
9	17849825	74.194119	Bin1237	9	chr09|13109	17848824	NC_029264.1	17849824	17849825	+
9	17921937	74.677215	Bin1238	9	chr09|13109	17920936	NC_029264.1	17921936	17921937	+
9	17968679	74.917023	Bin1239	9	chr09|13109	17967678	NC_029264.1	17968678	17968679	+
9	18072677	75.646963	Bin1240	9	chr09|13109	18071676	NC_029264.1	18072676	18072677	+
9	18152734	76.130059	Bin1241	9	chr09|13109	18151733	NC_029264.1	18152733	18152734	+
9	18169312	76.369867	Bin1242	9	chr09|13109	18168311	NC_029264.1	18169311	18169312	+
9	18243203	76.609676	Bin1243	9	chr09|13109	18242202	NC_029264.1	18243202	18243203	+
9	18335300	78.102324	Bin1244	9	chr09|13109	18334299	NC_029264.1	18335299	18335300	+
9	18397815	78.342133	Bin1245	9	chr09|13109	18396814	NC_029264.1	18397814	18397815	+
9	18471809	79.072073	Bin1246	9	chr09|13109	18470808	NC_029264.1	18471808	18471809	+
9	18545907	79.311881	Bin1247	9	chr09|13109	18544906	NC_029264.1	18545906	18545907	+
9	18658511	79.551690	Bin1248	9	chr09|13109	18657510	NC_029264.1	18658510	18658511	+
9	18751967	80.034786	Bin1249	9	chr09|13109	18750967	NC_029264.1	18751966	18751967	+
9	18792897	80.274594	Bin1250	9	chr09|13109	18791897	NC_029264.1	18792896	18792897	+
9	18859075	80.514403	Bin1251	9	chr09|13109	18858075	NC_029264.1	18859074	18859075	+
9	18914600	80.754211	Bin1252	9	chr09|13109	18913600	NC_029264.1	18914599	18914600	+
9	18970110	81.237307	Bin1253	9	chr09|13109	18969110	NC_029264.1	18970109	18970110	+
9	19039579	81.477116	Bin1254	9	chr09|13109	19039104	NC_029264.1	19039578	19039579	+
9	19084328	82.457539	Bin1255	9	chr09|13109	19083917	NC_029264.1	19084327	19084328	+
9	19138099	82.940635	Bin1256	9	chr09|13109	19137688	NC_029264.1	19138098	19138099	+
9	19208437	83.921058	Bin1257	9	chr09|13109	19208027	NC_029264.1	19208436	19208437	+
9	19255542	84.160867	Bin1258	9	chr09|13109	19255132	NC_029264.1	19255541	19255542	+
9	19283080	84.643962	Bin1259	9	chr09|13109	19282670	NC_029264.1	19283079	19283080	+
9	19372884	85.127058	Bin1260	9	chr09|13109	19372474	NC_029264.1	19372883	19372884	+
9	19500170	85.610153	Bin1261	9	chr09|13109	19499760	NC_029264.1	19500169	19500170	+
9	19677909	86.093249	Bin1262	9	chr09|13109	19677499	NC_029264.1	19677908	19677909	+
9	19934683	86.333058	Bin1263	9	chr09|13109	19934202	NC_029264.1	19934682	19934683	+
9	20137859	86.572866	Bin1264	9	chr09|13109	20137378	NC_029264.1	20137858	20137859	+
9	20247700	86.812675	Bin1265	9	chr09|13109	20247219	NC_029264.1	20247699	20247700	+
9	20328602	87.295770	Bin1266	9	chr09|13109	20328121	NC_029264.1	20328601	20328602	+
9	20435760	87.535579	Bin1267	9	chr09|13109	20435279	NC_029264.1	20435759	20435760	+
9	20522930	88.018675	Bin1268	9	chr09|13109	20522449	NC_029264.1	20522929	20522930	+
9	20569255	88.258483	Bin1269	9	chr09|13109	20568774	NC_029264.1	20569254	20569255	+
9	20722929	88.988423	Bin1270	9	chr09|13109	20722448	NC_029264.1	20722928	20722929	+
9	20873447	89.718363	Bin1271	9	chr09|13109	20872966	NC_029264.1	20873446	20873447	+
9	20991705	89.958172	Bin1272	9	chr09|13109	20991224	NC_029264.1	20991704	20991705	+
9	21111953	91.450820	Bin1273	9	chr09|13109	21111472	NC_029264.1	21111952	21111953	+
9	21142745	91.690628	Bin1274	9	chr09|13109	21142264	NC_029264.1	21142744	21142745	+
9	21165501	91.930437	Bin1275	9	chr09|13109	21165020	NC_029264.1	21165500	21165501	+
9	21228172	92.170246	Bin1276	9	chr09|13109	21227691	NC_029264.1	21228171	21228172	+
9	21294283	92.410054	Bin1277	9	chr09|13109	21293802	NC_029264.1	21294282	21294283	+
9	21340915	92.649863	Bin1278	9	chr09|13109	21340434	NC_029264.1	21340914	21340915	+
9	21376855	92.889672	Bin1279	9	chr09|13109	21376374	NC_029264.1	21376854	21376855	+
9	21447971	93.372767	Bin1280	9	chr09|13109	21447490	NC_029264.1	21447970	21447971	+
9	21522443	93.612576	Bin1281	9	chr09|13109	21521962	NC_029264.1	21522442	21522443	+
9	21563785	94.095671	Bin1282	9	chr09|13109	21563304	NC_029264.1	21563784	21563785	+
9	21618453	95.588319	Bin1283	9	chr09|13109	21617972	NC_029264.1	21618452	21618453	+
9	21716778	95.828128	Bin1284	9	chr09|13109	21716297	NC_029264.1	21716777	21716778	+
9	21857908	96.067937	Bin1285	9	chr09|13109	21857427	NC_029264.1	21857907	21857908	+
9	22049411	102.975454	Bin1286	9	chr09|13109	22048930	NC_029264.1	22049410	22049411	+
9	22189363	103.955877	Bin1287	9	chr09|13109	22188882	NC_029264.1	22189362	22189363	+
9	22225800	104.195686	Bin1288	9	chr09|13109	22225319	NC_029264.1	22225799	22225800	+
9	22286735	104.435494	Bin1289	9	chr09|13109	22286254	NC_029264.1	22286734	22286735	+
9	22359363	104.675303	Bin1290	9	chr09|13109	22358882	NC_029264.1	22359362	22359363	+
9	22472563	106.429869	Bin1291	9	chr09|13109	22472082	NC_029264.1	22472562	22472563	+
9	22780822	107.159809	Bin1292	9	chr09|13109	22780341	NC_029264.1	22780821	22780822	+
10	388398	0.000000	Bin1293	10	chr10|13110	387398	NC_029265.1	388397	388398	+
10	827580	0.483096	Bin1294	10	chr10|13110	826556	NC_029265.1	827579	827580	+
10	893991	0.722904	Bin1295	10	chr10|13110	892967	NC_029265.1	893990	893991	+
10	939940	2.477470	Bin1296	10	chr10|13110	938916	NC_029265.1	939939	939940	+
10	1099870	2.717279	Bin1297	10	chr10|13110	1098846	NC_029265.1	1099869	1099870	+
10	1247085	3.200374	Bin1298	10	chr10|13110	1246062	NC_029265.1	1247084	1247085	+
10	1291055	3.440183	Bin1299	10	chr10|13110	1290032	NC_029265.1	1291054	1291055	+
10	1809355	3.679992	Bin1300	10	chr10|13110	1808332	NC_029265.1	1809354	1809355	+
10	2429887	3.919800	Bin1301	10	chr10|13110	2428864	NC_029265.1	2429886	2429887	+
10	2597227	6.762943	Bin1302	10	chr10|13110	2596204	NC_029265.1	2597226	2597227	+
10	3080994	7.002752	Bin1303	10	chr10|13110	3079971	NC_029265.1	3080993	3080994	+
10	3820274	9.023229	Bin1304	10	chr10|13110	3819250	NC_029265.1	3820273	3820274	+
10	4509829	10.003652	Bin1305	10	chr10|13110	4526367	NC_029265.1	4509828	4509829	+
10	5099623	10.243461	Bin1306	10	chr10|13110	5116160	NC_029265.1	5099622	5099623	+
10	5297663	11.223885	Bin1307	10	chr10|13110	5314200	NC_029265.1	5297662	5297663	+
10	5343312	11.463693	Bin1308	10	chr10|13110	5359849	NC_029265.1	5343311	5343312	+
10	5417387	11.703502	Bin1309	10	chr10|13110	5433924	NC_029265.1	5417386	5417387	+
10	5935784	11.943310	Bin1310	10	chr10|13110	5952322	NC_029265.1	5935783	5935784	+
10	6640725	12.183119	Bin1311	10	chr10|13110	6656348	NC_029265.1	6640724	6640725	+
10	7486355	12.422928	Bin1312	10	chr10|13110	7501978	NC_029265.1	7486354	7486355	+
10	8234930	12.662736	Bin1313	10	chr10|13110	8163792	NC_029265.1	8234929	8234930	+
10	8429617	13.145832	Bin1314	10	chr10|13110	8358479	NC_029265.1	8429616	8429617	+
10	8917080	13.385640	Bin1315	10	chr10|13110	8845941	NC_029265.1	8917079	8917080	+
10	9308953	13.625449	Bin1316	10	chr10|13110	9237774	NC_029265.1	9308952	9308953	+
10	9493939	13.865258	Bin1317	10	chr10|13110	9422760	NC_029265.1	9493938	9493939	+
10	10008729	14.105066	Bin1318	10	chr10|13110	9937550	NC_029265.1	10008728	10008729	+
10	10816210	14.835006	Bin1319	10	chr10|13110	10745030	NC_029265.1	10816209	10816210	+
10	11341696	15.074815	Bin1320	10	chr10|13110	11270516	NC_029265.1	11341695	11341696	+
10	11516601	15.314623	Bin1321	10	chr10|13110	11445420	NC_029265.1	11516600	11516601	+
10	11615886	18.440641	Bin1322	10	chr10|13110	11544701	NC_029265.1	11615885	11615886	+
10	11647451	18.680450	Bin1323	10	chr10|13110	11576266	NC_029265.1	11647450	11647451	+
10	11687614	19.163545	Bin1324	10	chr10|13110	11616429	NC_029265.1	11687613	11687614	+
10	11749393	19.403354	Bin1325	10	chr10|13110	11678208	NC_029265.1	11749392	11749393	+
10	11837383	20.133294	Bin1326	10	chr10|13110	11766198	NC_029265.1	11837382	11837383	+
10	11910792	20.373103	Bin1327	10	chr10|13110	11839607	NC_029265.1	11910791	11910792	+
10	11971732	22.393580	Bin1328	10	chr10|13110	11900547	NC_029265.1	11971731	11971732	+
10	12043632	22.633388	Bin1329	10	chr10|13110	11972447	NC_029265.1	12043631	12043632	+
10	12523342	22.873197	Bin1330	10	chr10|13110	12452157	NC_029265.1	12523341	12523342	+
10	13012159	24.893674	Bin1331	10	chr10|13110	12940974	NC_029265.1	13012158	13012159	+
10	13080035	25.376769	Bin1332	10	chr10|13110	13008850	NC_029265.1	13080034	13080035	+
10	13133295	25.859865	Bin1333	10	chr10|13110	13062066	NC_029265.1	13133294	13133295	+
10	13477532	26.342960	Bin1334	10	chr10|13110	13406302	NC_029265.1	13477531	13477532	+
10	13813638	27.323384	Bin1335	10	chr10|13110	13742407	NC_029265.1	13813637	13813638	+
10	13902294	27.563192	Bin1336	10	chr10|13110	13831062	NC_029265.1	13902293	13902294	+
10	14088164	29.055841	Bin1337	10	chr10|13110	14016930	NC_029265.1	14088163	14088164	+
10	14332122	29.538936	Bin1338	10	chr10|13110	14260888	NC_029265.1	14332121	14332122	+
10	14504154	33.244335	Bin1339	10	chr10|13110	14432920	NC_029265.1	14504153	14504154	+
10	14567803	33.484143	Bin1340	10	chr10|13110	14496569	NC_029265.1	14567802	14567803	+
10	14608991	33.723952	Bin1341	10	chr10|13110	14537757	NC_029265.1	14608990	14608991	+
10	14633991	33.963761	Bin1342	10	chr10|13110	14562757	NC_029265.1	14633990	14633991	+
10	14645274	34.203569	Bin1343	10	chr10|13110	14574040	NC_029265.1	14645273	14645274	+
10	14684383	34.443378	Bin1344	10	chr10|13110	14613149	NC_029265.1	14684382	14684383	+
10	14777940	34.926473	Bin1345	10	chr10|13110	14706706	NC_029265.1	14777939	14777940	+
10	14858882	36.681039	Bin1346	10	chr10|13110	14787648	NC_029265.1	14858881	14858882	+
10	14959504	36.920848	Bin1347	10	chr10|13110	14888270	NC_029265.1	14959503	14959504	+
10	15367856	37.160657	Bin1348	10	chr10|13110	15296624	NC_029265.1	15367855	15367856	+
10	15784116	40.866055	Bin1349	10	chr10|13110	15712886	NC_029265.1	15784115	15784116	+
10	15971262	41.105864	Bin1350	10	chr10|13110	15900034	NC_029265.1	15971261	15971262	+
10	16125479	42.086287	Bin1351	10	chr10|13110	16054251	NC_029265.1	16125478	16125479	+
10	16206492	42.326096	Bin1352	10	chr10|13110	16135264	NC_029265.1	16206491	16206492	+
10	16251282	43.306520	Bin1353	10	chr10|13110	16180056	NC_029265.1	16251281	16251282	+
10	16362893	43.546328	Bin1354	10	chr10|13110	16291669	NC_029265.1	16362892	16362893	+
10	16571289	44.029424	Bin1355	10	chr10|13110	16500062	NC_029265.1	16571288	16571289	+
10	16818168	47.442822	Bin1356	10	chr10|13110	16746940	NC_029265.1	16818167	16818168	+
10	17181605	47.682631	Bin1357	10	chr10|13110	17110378	NC_029265.1	17181604	17181605	+
10	17439285	47.922440	Bin1358	10	chr10|13110	17368058	NC_029265.1	17439284	17439285	+
10	17699171	49.415088	Bin1359	10	chr10|13110	17627944	NC_029265.1	17699170	17699171	+
10	18006044	49.898183	Bin1360	10	chr10|13110	17934816	NC_029265.1	18006043	18006044	+
10	18175001	50.628123	Bin1361	10	chr10|13110	18103560	NC_029265.1	18175000	18175001	+
10	18426688	51.862754	Bin1362	10	chr10|13110	18355245	NC_029265.1	18426687	18426688	+
10	18618466	53.617320	Bin1363	10	chr10|13110	18547023	NC_029265.1	18618465	18618466	+
10	18736435	56.743338	Bin1364	10	chr10|13110	18664992	NC_029265.1	18736434	18736435	+
10	18870180	57.473278	Bin1365	10	chr10|13110	18798736	NC_029265.1	18870179	18870180	+
10	19071603	57.713086	Bin1366	10	chr10|13110	19000160	NC_029265.1	19071602	19071603	+
10	19298851	61.126485	Bin1367	10	chr10|13110	19227406	NC_029265.1	19298850	19298851	+
10	19560455	61.366293	Bin1368	10	chr10|13110	19488979	NC_029265.1	19560454	19560455	+
10	19846282	63.930958	Bin1369	10	chr10|13110	19774782	NC_029265.1	19846281	19846282	+
10	19975952	64.170767	Bin1370	10	chr10|13110	19904452	NC_029265.1	19975951	19975952	+
10	20137359	64.900707	Bin1371	10	chr10|13110	20065857	NC_029265.1	20137358	20137359	+
10	20546805	65.383802	Bin1372	10	chr10|13110	20475284	NC_029265.1	20546804	20546805	+
10	20991111	73.736507	Bin1373	10	chr10|13110	20919590	NC_029265.1	20991110	20991111	+
10	21446291	73.976315	Bin1374	10	chr10|13110	21374768	NC_029265.1	21446290	21446291	+
10	21760980	74.216124	Bin1375	10	chr10|13110	21689456	NC_029265.1	21760979	21760980	+
10	21797502	78.519854	Bin1376	10	chr10|13110	21725978	NC_029265.1	21797501	21797502	+
10	21837110	78.759663	Bin1377	10	chr10|13110	21765586	NC_029265.1	21837109	21837110	+
10	21927986	79.242758	Bin1378	10	chr10|13110	21856462	NC_029265.1	21927985	21927986	+
10	22023275	79.725854	Bin1379	10	chr10|13110	21951750	NC_029265.1	22023274	22023275	+
10	22099525	80.208949	Bin1380	10	chr10|13110	22027999	NC_029265.1	22099524	22099525	+
10	22192752	81.701598	Bin1381	10	chr10|13110	22121226	NC_029265.1	22192751	22192752	+
10	22264551	81.941406	Bin1382	10	chr10|13110	22193025	NC_029265.1	22264550	22264551	+
10	22330402	82.424502	Bin1383	10	chr10|13110	22258876	NC_029265.1	22330401	22330402	+
10	22414570	82.664310	Bin1384	10	chr10|13110	22343044	NC_029265.1	22414569	22414570	+
10	22524132	83.644734	Bin1385	10	chr10|13110	22452606	NC_029265.1	22524131	22524132	+
10	22623636	83.884543	Bin1386	10	chr10|13110	22552110	NC_029265.1	22623635	22623636	+
10	22691928	84.124351	Bin1387	10	chr10|13110	22620402	NC_029265.1	22691927	22691928	+
10	22799955	84.854291	Bin1388	10	chr10|13110	22728428	NC_029265.1	22799954	22799955	+
10	22889306	85.094100	Bin1389	10	chr10|13110	22817778	NC_029265.1	22889305	22889306	+
10	23058042	85.333908	Bin1390	10	chr10|13110	22986515	NC_029265.1	23058041	23058042	+
11	112201	0.000000	Bin1391	11	chr11|13111	111201	NC_029266.1	112200	112201	+
11	297690	0.239809	Bin1392	11	chr11|13111	296692	NC_029266.1	297689	297690	+
11	502385	3.945207	Bin1393	11	chr11|13111	501388	NC_029266.1	502384	502385	+
11	667691	4.675147	Bin1394	11	chr11|13111	666694	NC_029266.1	667690	667691	+
11	751093	5.158243	Bin1395	11	chr11|13111	750094	NC_029266.1	751092	751093	+
11	907101	5.398051	Bin1396	11	chr11|13111	906102	NC_029266.1	907100	907101	+
11	1090492	5.637860	Bin1397	11	chr11|13111	1089493	NC_029266.1	1090491	1090492	+
11	1217221	5.877669	Bin1398	11	chr11|13111	1216222	NC_029266.1	1217220	1217221	+
11	1462824	13.494705	Bin1399	11	chr11|13111	1461825	NC_029266.1	1462823	1462824	+
11	1785031	13.734513	Bin1400	11	chr11|13111	1784032	NC_029266.1	1785030	1785031	+
11	1920575	14.217609	Bin1401	11	chr11|13111	1919576	NC_029266.1	1920574	1920575	+
11	2154860	15.972175	Bin1402	11	chr11|13111	2150718	NC_029266.1	2154859	2154860	+
11	2403782	16.952599	Bin1403	11	chr11|13111	2399686	NC_029266.1	2403781	2403782	+
11	2451736	17.192407	Bin1404	11	chr11|13111	2447640	NC_029266.1	2451735	2451736	+
11	2569399	17.922347	Bin1405	11	chr11|13111	2565303	NC_029266.1	2569398	2569399	+
11	2677179	18.162156	Bin1406	11	chr11|13111	2673083	NC_029266.1	2677178	2677179	+
11	2754468	19.916722	Bin1407	11	chr11|13111	2750372	NC_029266.1	2754467	2754468	+
11	2873305	21.151352	Bin1408	11	chr11|13111	2869209	NC_029266.1	2873304	2873305	+
11	2940152	21.391161	Bin1409	11	chr11|13111	2936056	NC_029266.1	2940151	2940152	+
11	2986439	21.630970	Bin1410	11	chr11|13111	2982343	NC_029266.1	2986438	2986439	+
11	3063047	21.870778	Bin1411	11	chr11|13111	3058951	NC_029266.1	3063046	3063047	+
11	3141663	22.110587	Bin1412	11	chr11|13111	3137566	NC_029266.1	3141662	3141663	+
11	3379561	23.091010	Bin1413	11	chr11|13111	3375464	NC_029266.1	3379560	3379561	+
11	3599929	25.655675	Bin1414	11	chr11|13111	3595832	NC_029266.1	3599928	3599929	+
11	3690672	25.895484	Bin1415	11	chr11|13111	3686574	NC_029266.1	3690671	3690672	+
11	3812363	26.135292	Bin1416	11	chr11|13111	3808265	NC_029266.1	3812362	3812363	+
11	3888086	27.115716	Bin1417	11	chr11|13111	3883988	NC_029266.1	3888085	3888086	+
11	4104756	27.355524	Bin1418	11	chr11|13111	4100658	NC_029266.1	4104755	4104756	+
11	4311302	30.481542	Bin1419	11	chr11|13111	4307204	NC_029266.1	4311301	4311302	+
11	4335887	30.964638	Bin1420	11	chr11|13111	4331789	NC_029266.1	4335886	4335887	+
11	4384860	31.204447	Bin1421	11	chr11|13111	4380762	NC_029266.1	4384859	4384860	+
11	4561390	31.687542	Bin1422	11	chr11|13111	4557292	NC_029266.1	4561389	4561390	+
11	4858070	31.927351	Bin1423	11	chr11|13111	4853972	NC_029266.1	4858069	4858070	+
11	5233585	32.657291	Bin1424	11	chr11|13111	5229396	NC_029266.1	5233584	5233585	+
11	5507247	37.579294	Bin1425	11	chr11|13111	5502998	NC_029266.1	5507246	5507247	+
11	5659268	37.819103	Bin1426	11	chr11|13111	5655020	NC_029266.1	5659267	5659268	+
11	5794100	38.058911	Bin1427	11	chr11|13111	5789852	NC_029266.1	5794099	5794100	+
11	5842351	38.298720	Bin1428	11	chr11|13111	5838103	NC_029266.1	5842350	5842351	+
11	6253884	40.319197	Bin1429	11	chr11|13111	6249636	NC_029266.1	6253883	6253884	+
11	6849057	45.558145	Bin1430	11	chr11|13111	6844810	NC_029266.1	6849056	6849057	+
11	7076285	45.797953	Bin1431	11	chr11|13111	7072030	NC_029266.1	7076284	7076285	+
11	7308367	46.037762	Bin1432	11	chr11|13111	7304112	NC_029266.1	7308366	7308367	+
11	7543676	46.277570	Bin1433	11	chr11|13111	7539421	NC_029266.1	7543675	7543676	+
11	7626401	46.517379	Bin1434	11	chr11|13111	7622146	NC_029266.1	7626400	7626401	+
11	7743977	49.360522	Bin1435	11	chr11|13111	7739722	NC_029266.1	7743976	7743977	+
11	7838089	50.340946	Bin1436	11	chr11|13111	7833834	NC_029266.1	7838088	7838089	+
11	7904501	50.580754	Bin1437	11	chr11|13111	7900246	NC_029266.1	7904500	7904501	+
11	8408728	52.073402	Bin1438	11	chr11|13111	8403338	NC_029266.1	8408727	8408728	+
11	8935148	52.313211	Bin1439	11	chr11|13111	8929760	NC_029266.1	8935147	8935148	+
11	9021369	52.796307	Bin1440	11	chr11|13111	9015982	NC_029266.1	9021368	9021369	+
11	9167907	53.036115	Bin1441	11	chr11|13111	9162486	NC_029266.1	9167906	9167907	+
11	9373133	53.275924	Bin1442	11	chr11|13111	9367710	NC_029266.1	9373132	9373133	+
11	9519161	53.515732	Bin1443	11	chr11|13111	9513738	NC_029266.1	9519160	9519161	+
11	9663304	53.998828	Bin1444	11	chr11|13111	9657881	NC_029266.1	9663303	9663304	+
11	9753403	54.979252	Bin1445	11	chr11|13111	9747980	NC_029266.1	9753402	9753403	+
11	9932991	56.471900	Bin1446	11	chr11|13111	9927568	NC_029266.1	9932990	9932991	+
11	10359936	56.711708	Bin1447	11	chr11|13111	10354513	NC_029266.1	10359935	10359936	+
11	10656341	57.194804	Bin1448	11	chr11|13111	10650886	NC_029266.1	10656340	10656341	+
11	10816641	57.434613	Bin1449	11	chr11|13111	10810958	NC_029266.1	10816640	10816641	+
11	11306184	57.674421	Bin1450	11	chr11|13111	11300501	NC_029266.1	11306183	11306184	+
11	11791886	57.914230	Bin1451	11	chr11|13111	11786203	NC_029266.1	11791885	11791886	+
11	13320108	58.154038	Bin1452	11	chr11|13111	12856429	NC_029266.1	13320107	13320108	+
11	14479459	58.393847	Bin1453	11	chr11|13111	14015776	NC_029266.1	14479458	14479459	+
11	15272626	58.633656	Bin1454	11	chr11|13111	14808940	NC_029266.1	15272625	15272626	+
11	16031056	58.873464	Bin1455	11	chr11|13111	15565928	NC_029266.1	16031055	16031056	+
11	16281733	59.113273	Bin1456	11	chr11|13111	15816606	NC_029266.1	16281732	16281733	+
11	16565975	59.843213	Bin1457	11	chr11|13111	16100853	NC_029266.1	16565974	16565975	+
11	16851767	60.083021	Bin1458	11	chr11|13111	16386646	NC_029266.1	16851766	16851767	+
11	16969437	60.322830	Bin1459	11	chr11|13111	16504315	NC_029266.1	16969436	16969437	+
11	17264653	61.557461	Bin1460	11	chr11|13111	16798505	NC_029266.1	17264652	17264653	+
11	17569013	62.287401	Bin1461	11	chr11|13111	17102870	NC_029266.1	17569012	17569013	+
11	17713330	62.527209	Bin1462	11	chr11|13111	17247186	NC_029266.1	17713329	17713330	+
11	18037690	65.091874	Bin1463	11	chr11|13111	17571548	NC_029266.1	18037689	18037690	+
11	18298885	65.331683	Bin1464	11	chr11|13111	17832744	NC_029266.1	18298884	18298885	+
11	18343079	65.571491	Bin1465	11	chr11|13111	17876937	NC_029266.1	18343078	18343079	+
11	18395848	66.551915	Bin1466	11	chr11|13111	17929708	NC_029266.1	18395847	18395848	+
11	18547949	67.532338	Bin1467	11	chr11|13111	18081808	NC_029266.1	18547948	18547949	+
11	18723664	68.512762	Bin1468	11	chr11|13111	18257472	NC_029266.1	18723663	18723664	+
11	18864959	69.242702	Bin1469	11	chr11|13111	18398768	NC_029266.1	18864958	18864959	+
11	19096535	69.482510	Bin1470	11	chr11|13111	18630223	NC_029266.1	19096534	19096535	+
11	19261545	70.462934	Bin1471	11	chr11|13111	18795233	NC_029266.1	19261544	19261545	+
11	19298098	70.702743	Bin1472	11	chr11|13111	18831786	NC_029266.1	19298097	19298098	+
11	19333336	71.432683	Bin1473	11	chr11|13111	18867024	NC_029266.1	19333335	19333336	+
11	19438071	71.672491	Bin1474	11	chr11|13111	18971759	NC_029266.1	19438070	19438071	+
11	19542546	71.912300	Bin1475	11	chr11|13111	19076234	NC_029266.1	19542545	19542546	+
