marker_id	linkage_group	cM	marker_type	F_raw_hits	R_raw_hits	F_full_length_perfect_hits	R_full_length_perfect_hits	F_full_length_mm1_hits	R_full_length_mm1_hits	has_F_any_hit	has_R_any_hit	has_both_any_hit	has_F_perfect	has_R_perfect	has_both_primers_perfect	has_F_mm1	has_R_mm1	has_both_primers_mm1	F_multihit_perfect	R_multihit_perfect	F_multihit_mm1	R_multihit_mm1	in_strict_high_confidence_196	in_relaxed_mm1_collinear_222
snap1745	C09	84.911	SNP	2905	13564	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1746	C04	23.393	SNP	3706	5584	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1747	C04	22.223	SNP	3774	2881	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap176	C02	115.729	SNP	2571	855	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1767	C03	43.81	SNP	3324	7008	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap177	C02	111.753	SNP	1238	1007	0	1	0	3	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap1772	C04	0.0	SNP	770	4108	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap178	C02	114.887	SNP	4436	3390	0	3	0	5	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1783	C02	123.093	SNP	1939	4137	0	3	0	4	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1789	C08	20.993	SNP	3122	2013	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap179	C04	47.868	SNP	3052	1766	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1791	C05	37.186	SNP	1823	2330	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1793	C06	49.241	SNP	5763	4832	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1795	C01	91.902	SNP	2020	4875	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap180	C04	47.497	SNP	2903	667	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1801	C02	66.777	SNP	1508	1436	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1803	C06	60.442	SNP	4918	5984	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1805	C01	93.18	SNP	991	225	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1806	C06	45.425	SNP	1354	2450	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1808	C05	63.916	SNP	1384	2340	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1813	C03	93.611	SNP	534	10120	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1815	C03	46.065	SNP	79217	4745	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1818	C05	18.989	SNP	1945	2169	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap181a	C04	45.979	SNP	4036	16011	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap181b	C04	46.283	SNP	4036	16011	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap182	C04	47.702000000000005	SNP	1224	1707	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1824	C04	72.342	SNP	3487	9135	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1826	C05	75.843	SNP	1449	5262	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap183	C07	100.898	SNP	2544	827	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1835	C04	28.724	SNP	4894	1810	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap184	C07	90.315	SNP	1997	2022	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1848	C01	35.818	SNP	415	1039	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap185	C07	87.977	SNP	4627	1161	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1853	C05	134.552	SNP	1017	647	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap1859	C08	22.604	SNP	1517	10296	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1884	C05	33.06	SNP	5911	5817	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1886	C04	70.279	SNP	952	5542	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1890	C08	62.375	SNP	2197	2885	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1891	C04	58.689	SNP	3402	6764	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1892	C04	67.919	SNP	1357	3479	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1895	C03	110.878	SNP	1902	8120	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1897	C07	118.199	SNP	2040	926	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1898	C07	121.777	SNP	3849	2267	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1899	C06	73.61	SNP	5388	3308	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap190	C06	52.195	SNP	2300	3028	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap191	C06	54.674	SNP	1744	1858	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1910	C01	71.662	SNP	558	2083	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap192	C09	65.232	SNP	1712	3248	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1934	C09	58.245	SNP	1497	1270	0	103	0	134	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap194	C09	77.702	SNP	627	2697	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1941	C03	66.651	SNP	6410	5701	1	1	1	1	True	True	True	True	True	True	True	True	True	False	False	False	False	False	False
snap1947	C05	33.872	SNP	1672	4883	0	45	0	138	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1949	C04	55.322	SNP	2216	316	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap1963	C08	36.459	SNP	2055	484	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1964	C08	25.229	SNP	2232	484	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1966	C04	46.932	SNP	5251	1837	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap1969	C01	84.919	SNP	1648	859	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap197	C06	66.14	SNP	1204	833	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap1975	C02	125.455	SNP	2109	3882	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1977	C09	67.625	SNP	2765	782	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap198	C02	125.099	SNP	2543	4715	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1989	C08	31.337	SNP	2181	2764	0	2	0	5	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap199	C02	148.677	SNP	1080	1144	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1990	C08	30.894	SNP	1137	2401	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap1993	C03	4.307	SNP	2007	1725	0	3	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap2000	C09	63.734	SNP	3391	804	0	0	0	6	True	True	True	False	False	False	False	True	False	False	False	False	True	False	False
snap201	C02	143.814	SNP	2918	1391	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2016	C09	68.287	SNP	1258	788	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap2018	C09	69.947	SNP	14561	1490	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap202	C03	29.169	SNP	365	2021	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2028	C05	40.565	SNP	12416	2198	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2030	C05	38.874	SNP	1358	3463	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2036	C03	66.491	SNP	8981	3676	0	2	0	32	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap2042	C05	134.497	SNP	1332	1835	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2043	C05	124.417	SNP	1267	1190	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap206	C06	38.148	SNP	5649	535	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2066	C09	57.92	SNP	4389	4379	0	2	0	4	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap207	C04	45.218	SNP	1256	690	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2078	C05	39.403	SNP	1969	881	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2079	C05	35.968	SNP	994	711	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap2080	C05	39.114	SNP	563	1897	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap2084	C04	68.442	SNP	2562	876	0	13	0	23	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap210	C06	74.361	SNP	1931	1254	0	8	0	8	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap213	C06	76.85	SNP	1954	1970	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap214	C02	110.994	SNP	4009	1013	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap216	C02	109.942	SNP	1983	719	0	2	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap217	C04	56.522	SNP	2603	4855	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap219	C04	44.741	SNP	689	882	0	8	0	28	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap222	C02	135.137	SNP	746	1688	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap226	C09	51.295	SNP	2574	2523	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap227	C05	53.84	SNP	3291	3313	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap228	C09	51.784	SNP	1084	721	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap229	C02	113.168	SNP	1106	9680	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap230	C02	113.621	SNP	3966	1433	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap232	C08	29.982	SNP	4299	9745	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap234	C04	67.608	SNP	3007	2123	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap235	C04	56.8	SNP	651	879	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap238	C01	77.843	SNP	12338	20948	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap242	C05	61.309	SNP	1622	4219	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap243	C05	61.872	SNP	3360	2021	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap244	C05	75.012	SNP	1104	1739	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap245	C03	63.733	SNP	1038	2587	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap247	C03	55.257	SNP	5931	2459	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap249	C01	78.304	SNP	1227	392	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap250	C01	85.611	SNP	7075	1310	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap253	C01	87.439	SNP	386	2394	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap262	C01	83.745	SNP	2671	2961	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap263	C02	126.921	SNP	2865	2737	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap264	C02	139.696	SNP	449	744	0	16	0	19	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap265	C07	119.488	SNP	1505	730	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap269	C09	64.539	SNP	1523	2570	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap276	C02	127.259	SNP	685	1497	0	27	0	50	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap278	C02	126.671	SNP	706	2969	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap281	C04	43.879000000000005	SNP	1947	1968	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap284	C09	73.406	SNP	4351	4010	0	2	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap286	C03	40.411	SNP	1703	408	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap288	C03	41.579	SNP	2020	5362	0	43	0	84	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap289	C05	36.877	SNP	1552	5403	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap290	C05	41.371	SNP	1584	7936	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap291	C05	41.449	SNP	6256	5114	0	0	0	3	True	True	True	False	False	False	False	True	False	False	False	False	True	False	False
snap293	C06	77.301	SNP	1652	5569	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap294	C06	77.088	SNP	3600	2447	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap295	C09	8.245	SNP	953	798	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap299	C04	52.832	SNP	1947	2223	0	0	0	2	True	True	True	False	False	False	False	True	False	False	False	False	True	False	False
snap301	C09	64.072	SNP	2093	2366	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap302	C09	71.832	SNP	3170	2417	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap310	C01	54.116	SNP	1977	1057	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap311	C01	51.468	SNP	4455	4794	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap312	C03	67.301	SNP	912	2732	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap313	C03	68.766	SNP	1862	1786	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap315	C01	76.839	SNP	463	2509	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap316	C04	49.876000000000005	SNP	2349	3371	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap318	C01	75.564	SNP	1010	2226	0	31	0	86	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap326	C07	70.57300000000001	SNP	330	2405	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap331	C07	76.72	SNP	2542	5104	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap333	C02	155.045	SNP	1376	287	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap338	C01	62.665	SNP	1457	2774	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap339	C01	98.522	SNP	8590	5042	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap341	C07	70.128	SNP	1146	4624	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap342	C07	72.763	SNP	371	726	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap343	C08	56.577	SNP	784	830	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap350	C04	57.045	SNP	1484	1972	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap356	C07	68.996	SNP	2005	1837	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap357	C07	76.561	SNP	2049	3803	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap358	C07	71.258	SNP	1155	1660	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap359	C07	141.975	SNP	369	2065	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap361	C06	64.454	SNP	2305	2392	0	5	0	5	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap365	C01	84.048	SNP	2073	2012	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap367	C05	81.311	SNP	1764	2904	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap368	C05	82.536	SNP	928	290	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap369	C05	31.292	SNP	2809	760	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap370	C08	27.273	SNP	4151	987	0	0	0	5	True	True	True	False	False	False	False	True	False	False	False	False	True	False	False
snap371	C08	33.528	SNP	1953	6359	0	3	0	5	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap379	C02	41.919	SNP	1713	819	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap380	C02	45.953	SNP	770	1856	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap383	C03	56.854	SNP	485	615	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap386	C06	66.453	SNP	5727	1588	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap389	C09	71.155	SNP	1600	837	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap390	C04	95.378	SNP	10711	1576	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap398	C05	56.02	SNP	737	2024	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap399	C07	73.94800000000001	SNP	2351	954	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap403	C02	118.087	SNP	414	1523	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap406	C02	127.89	SNP	2773	2762	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap418	C08	104.43	SNP	1724	932	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap426	C01	79.018	SNP	2744	1779	0	1	0	23	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap432	C02	116.262	SNP	501	1946	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap438	C03	79.026	SNP	222	10179	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap446	C03	65.007	SNP	2768	1840	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap464	C09	60.715	SNP	677	1752	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap467	C02	121.198	SNP	1195	10694	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap468	C05	100.677	SNP	1924	3859	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap477	C04	108.298	SNP	1047	590	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap485	C01	79.442	SNP	3178	1866	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap489	C02	127.441	SNP	941	1463	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap490	C09	6.005	SNP	3020	18121	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap491	C09	6.538	SNP	1996	2306	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap492	C02	124.43	SNP	1645	1596	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap493	C02	124.005	SNP	5954	1872	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap502	C04	31.558	SNP	2243	890	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap508	C07	90.638	SNP	1581	1343	0	70	0	94	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap510	C08	45.853	SNP	1669	1316	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap511	C01	42.213	SNP	8943	1215	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap512	C01	41.646	SNP	1932	4107	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap517	C05	39.987	SNP	1424	1563	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap518	C01	25.152	SNP	3236	610	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap521	C07	65.643	SNP	1497	2141	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap523	C04	48.6	SNP	1646	1747	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap526	C05	105.357	SNP	2194	2039	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap529	C03	121.397	SNP	5191	5725	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap534	C03	0.0	SNP	1822	1785	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap539	C01	29.848	SNP	1271	2800	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap546	C06	2.62	SNP	1643	2183	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap548	C03	94.541	SNP	1623	597	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap551	C07	90.723	SNP	932	2871	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap552	C07	88.725	SNP	1341	1571	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap554	C09	57.517	SNP	2018	3369	0	2	0	48	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap555	C02	144.614	SNP	325	261	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap557	C03	75.578	SNP	510	1617	0	3	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap558	C03	78.672	SNP	3736	2241	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap559	C05	114.762	SNP	9042	1977	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap560	C05	114.264	SNP	927	3485	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap561	C09	17.011	SNP	1171	515	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap563	C01	48.828	SNP	1169	1721	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap564	C01	50.273	SNP	850	4592	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap567	C02	106.187	SNP	2300	7460	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap568	C02	102.818	SNP	16947	1498	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap572	C05	97.899	SNP	701	1014	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap573	C05	95.475	SNP	1330	2340	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap574	C02	134.253	SNP	1329	3493	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap576	C04	11.658	SNP	754	1001	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap578	C07	69.712	SNP	1462	1265	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap580	C04	12.943	SNP	1435	2896	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap586	C04	17.3	SNP	1489	5372	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap587	C04	10.373	SNP	1854	8299	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap588	C08	57.017	SNP	539	848	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap589	C08	58.354	SNP	1323	5555	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap590	C03	19.669	SNP	6097	1739	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap595	C05	122.653	SNP	1602	1260	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap596	C05	121.15	SNP	441	1400	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap597	C01	39.433	SNP	1039	5638	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap599	C04	14.5	SNP	1640	2938	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap600	C04	24.779000000000003	SNP	1009	2671	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap602	C05	103.506	SNP	889	1557	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap603	C02	119.153	SNP	3482	3295	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap604	C02	128.089	SNP	1714	721	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap607	C05	60.201	SNP	3072	2446	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap610	C01	61.333	SNP	4653	608	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap611	C04	58.292	SNP	2050	638	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap614	C09	65.513	SNP	1020	2793	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap616	C08	37.049	SNP	1195	688	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap617	C08	29.702	SNP	938	3610	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap622	C03	108.569	SNP	4095	1013	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap625	C02	133.121	SNP	4072	2347	0	2	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
