marker_id	marker_type	linkage_group	cM	F_min_mismatch	R_min_mismatch	F_min_mismatch_bin	R_min_mismatch_bin	both_primers_have_full_len_no_gap_hit	max_primer_min_mismatch	sum_primer_min_mismatch	F_hits_at_min_mismatch	R_hits_at_min_mismatch	F_multihit_at_min_mismatch	R_multihit_at_min_mismatch	F_best_any_coverage	R_best_any_coverage	F_best_any_gapopen	R_best_any_gapopen	both_primers_min_mm_le0	F_has_mm_le0	R_has_mm_le0	both_primers_min_mm_le1	F_has_mm_le1	R_has_mm_le1	both_primers_min_mm_le2	F_has_mm_le2	R_has_mm_le2	both_primers_min_mm_le3	F_has_mm_le3	R_has_mm_le3	both_primers_min_mm_le4	F_has_mm_le4	R_has_mm_le4	both_primers_min_mm_le5	F_has_mm_le5	R_has_mm_le5
BoSF1229	SSR	C01	43.206	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1244	SSR	C09	96.293	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1245	SSR	C09	92.51	1.0		1	no_full_length_no_gap	False			1	0	False	False	1.0	0.85	0	0	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF1259a	SSR	C08	127.718	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1259b	SSR	C08	128.517	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF126	SSR	C06	74.168	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.05	0	1	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1269	SSR	C04	63.611	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1274	SSR	C04	123.493	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1275	SSR	C02	125.819	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1295	SSR	C03	154.261	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.05	1.0	1	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF130	SSR	C01	65.711	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1322	SSR	C06	62.456	0.0	3.0	0	3	True	3.0	3.0	1	1	False	False	1.0	1.0	0	0	False	True	False	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True
BoSF1323	SSR	C06	61.838	0.0		0	no_full_length_no_gap	False			3	0	True	False	1.0	0.85	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF1331	SSR	C01	0.0	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1337	SSR	C06	0.0	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1338	SSR	C06	31.656	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1342	SSR	C03	114.131	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF135	SSR	C08	68.541	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1351	SSR	C03	130.805	2.0		2	no_full_length_no_gap	False			1	0	False	False	1.0	0.95	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF1355	SSR	C06	73.996	0.0	0.0	0	0	True	0.0	0.0	2	2	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1378	SSR	C04	57.638000000000005	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1395	SSR	C07	67.078	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1408	SSR	C03	67.62	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1412	SSR	C03	68.163	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1419	SSR	C07	122.864			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9090909090909091	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
BoSF142	SSR	C03	125.062	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1425	SSR	C02	59.861	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1426	SSR	C01	66.883	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1430	SSR	C09	86.088	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1451	SSR	C09	66.543	2.0	0.0	2	0	True	2.0	2.0	2	1	True	False	1.0	1.0	0	0	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1455	SSR	C07	11.504	0.0	0.0	0	0	True	0.0	0.0	1	3	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1461	SSR	C08	2.706	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1464	SSR	C05	89.747	0.0	2.0	0	2	True	2.0	2.0	17	1	True	False	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1469	SSR	C01	38.619	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1530	SSR	C03	31.081	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1537	SSR	C04	57.428	1.0	0.0	1	0	True	1.0	1.0	1	2	False	True	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF154	SSR	C01	74.721	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1553	SSR	C09	86.733	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1568	SSR	C04	62.983	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1573	SSR	C07	33.845	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1581	SSR	C07	96.232	0.0	0.0	0	0	True	0.0	0.0	1	42	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1588	SSR	C06	16.417	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1597	SSR	C01	53.296	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1611	SSR	C03	103.301	2.0		2	no_full_length_no_gap	False			3	0	True	False	1.0	0.8333333333333334	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF1613	SSR	C03	87.099		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BoSF1615	SSR	C06	84.025		1.0	no_full_length_no_gap	1	False			0	10	False	True	0.95	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BoSF1620	SSR	C09	61.803	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1637	SSR	C06	51.307	0.0	1.0	0	1	True	1.0	1.0	1	2	False	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1640	SSR	C09	45.888		2.0	no_full_length_no_gap	2	False			0	2	False	True	0.9047619047619048	1.0	0	0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True
BoSF1658	SSR	C03	46.955	0.0	1.0	0	1	True	1.0	1.0	125	1	True	False	1.0476190476190477	1.0	1	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1662	SSR	C05	96.68	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1665	SSR	C03	42.968	1.0		1	no_full_length_no_gap	False			1	0	False	False	1.0	0.9545454545454546	0	0	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF1675	SSR	C09	62.382	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF168	SSR	C08	34.264	0.0	0.0	0	0	True	0.0	0.0	1	4	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1684	SSR	C08	123.751	2.0		2	no_full_length_no_gap	False			1	0	False	False	1.0	0.9090909090909091	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF169	SSR	C05	64.794		2.0	no_full_length_no_gap	2	False			0	2	False	True	0.95	1.0	0	0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True
BoSF170	SSR	C08	66.222	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1721	SSR	C06	18.957	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1733	SSR	C09	44.875		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BoSF1740	SSR	C08	75.387	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1746	SSR	C08	33.705	2.0	0.0	2	0	True	2.0	2.0	11	35	True	True	1.0	1.0	0	0	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1757	SSR	C09	35.793	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1763	SSR	C05	49.946	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1780	SSR	C03	34.03		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BoSF179	SSR	C06	61.602	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1800	SSR	C01	75.855	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1803	SSR	C05	67.413	0.0	2.0	0	2	True	2.0	2.0	1	1	False	False	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1818	SSR	C04	60.919	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1822	SSR	C01	73.514	0.0	0.0	0	0	True	0.0	0.0	3	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1835	SSR	C08	99.201			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.95	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
BoSF1838	SSR	C06	65.115	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF184	SSR	C04	59.233	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1845	SSR	C01	34.829	0.0	0.0	0	0	True	0.0	0.0	2	2	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1846	SSR	C05	58.442	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1857	SSR	C08	38.448	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1860	SSR	C05	93.845	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1875	SSR	C06	71.934	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF189	SSR	C06	29.774	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1905	SSR	C02	126.325	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1923	SSR	C01	70.947	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1930a	SSR	C04	76.374	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1930b	SSR	C04	78.043	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1931	SSR	C08	73.239	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1932	SSR	C09	94.595	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1941	SSR	C04	62.34	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1944	SSR	C09	100.468	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1949	SSR	C08	92.43	0.0	1.0	0	1	True	1.0	1.0	1	2	False	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1951	SSR	C08	75.07	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1957	SSR	C04	50.729	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1961	SSR	C01	72.738	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1962	SSR	C07	23.914	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1963	SSR	C02	129.209	0.0	1.0	0	1	True	1.0	1.0	8	1	True	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1972	SSR	C06	70.556	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1977	SSR	C04	62.204	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1978	SSR	C04	60.413	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1979	SSR	C04	59.65	0.0	1.0	0	1	True	1.0	1.0	27	40	True	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1993	SSR	C01	32.717	0.0	2.0	0	2	True	2.0	2.0	1	2	False	True	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
BoSF1994	SSR	C03	115.788	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2002	SSR	C08	117.081	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2007	SSR	C02	125.324	0.0	0.0	0	0	True	0.0	0.0	1	9	False	True	1.0	1.05	0	1	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF201	SSR	C03	76.763	2.0		2	no_full_length_no_gap	False			1	0	False	False	1.0	0.95	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF2010	SSR	C09	18.372	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2016	SSR	C07	57.979	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF203	SSR	C02	83.845	0.0	0.0	0	0	True	0.0	0.0	1	2	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2033	SSR	C07	49.226	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2051	SSR	C03	122.696	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2053	SSR	C09	49.577	1.0		1	no_full_length_no_gap	False			2	0	True	False	1.0	0.8	0	0	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
BoSF2054	SSR	C06	82.378	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2055	SSR	C08	84.169	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2057	SSR	C08	73.07		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BoSF2065	SSR	C04	19.137	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2078	SSR	C07	49.997			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.95	1.0	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
BoSF2079	SSR	C02	119.725	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2081	SSR	C06	75.846	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2082	SSR	C09	99.426	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2103	SSR	C05	52.408	2.0	2.0	2	2	True	2.0	4.0	1	2	False	True	1.0	1.0	0	0	False	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2110	SSR	C05	55.34	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BoSF2115	SSR	C07	40.734	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
