source_file	map_id	linkage_group	locus	cM	bin	gene_model	chr	start	end	has_nam5_position
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP65a	23.1		Zm00001eb003180	1	8597480	8600656	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	si687077f10a	23.11		Zm00001eb003190	1	8602409	8607605	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cct101	23.15		Zm00001eb003210	1	8613269	8616306	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl309_1	23.18		Zm00001eb003230	1	8636709	8642534	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	TIDP3460	23.2		Zm00001eb003240	1	8709369	8711596	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP7821	23.25		Zm00001eb003300	1	8782852	8790018	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027606	23.27		Zm00001eb003310	1	8851179	8853759	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pdlp1	23.3		Zm00001eb003320	1	8854892	8857756	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003330	23.32		Zm00001eb003330	1	8914927	8917458	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gts4	23.38		Zm00001eb003350	1	8944150	8949254	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pco082302	23.4		Zm00001eb003360	1	8950876	8952733	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pco098394	23.5		Zm00001eb003420	1	9048595	9051295	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	amyb2	23.6		Zm00001eb003440	1	9055141	9058547	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ring4	23.63		Zm00001eb003450	1	9096081	9099284	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ring5	23.65		Zm00001eb003460	1	9164434	9168992	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	myb120	23.8		Zm00001eb003470	1	9192133	9193586	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl4845_1	23.86		Zm00001eb003480	1	9277279	9280548	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mrpa4	24.05		Zm00001eb003490	1	9282197	9289488	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	sbt54	24.07		Zm00001eb003520	1	9386888	9389574	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP8218	24.08		Zm00001eb003530	1	9412266	9419447	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc1484	24.1		Zm00001eb003540	1	9423681	9428283	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP1437a	25.0		Zm00001eb003550	1	9483547	9565925	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC118471899	25.06		Zm00001eb003590	1	9573057	9573905	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC103644420	25.06						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gpm125	25.1		Zm00001eb003650	1	9770696	9773193	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027645	25.12		Zm00001eb003660	1	9816090	9819649	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gtf1	25.14		Zm00001eb003670	1	9922122	9932704	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003680	25.18		Zm00001eb003680	1	9963642	9966321	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ank3	25.2		Zm00001eb003690	1	9997481	10000557	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ring6	25.22		Zm00001eb003700	1	10041312	10045344	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	tip1	25.27		Zm00001eb003730	1	10086538	10088673	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP847	25.7		Zm00001eb003750	1	10193332	10194462	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	lls1	25.72		Zm00001eb003760	1	10197232	10201491	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mmp93	25.74		Zm00001eb003780	1	10284767	10294120	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC103644425	25.78		Zm00001eb003810	1	10427630	10507897	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027666	25.79						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pilncr1	25.8		Zm00001eb003820	1	10511453	10512069	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	citt1	25.81		Zm00001eb003830	1	10549979	10558095	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mam2	25.83		Zm00001eb003840	1	10616565	10622381	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	XP_020400651.1	25.84		Zm00001eb003850	1	10622440	10625585	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003860	25.86		Zm00001eb003860	1	10672311	10674525	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003870	25.88		Zm00001eb003870	1	10675981	10677669	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl20312_1a	25.89		Zm00001eb003880	1	10679227	10681893	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003890	25.89		Zm00001eb003890	1	10774523	10779546	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003900	25.89		Zm00001eb003900	1	10795528	10798665	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	lbd1	25.9		Zm00001eb003910	1	10907217	10908561	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	rtcs1	25.92		Zm00001eb003920	1	10913208	10914536	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pco140232	25.95		Zm00001eb003930	1	10931611	10936195	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	si687004d10	25.97		Zm00001eb003960	1	10986206	10988709	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb003940	25.97		Zm00001eb003940	1	10985266	10986096	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d022672	25.97						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl15737_-2	25.98		Zm00001eb003970	1	11046929	11051293	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ring7	25.98		Zm00001eb003980	1	11055704	11058858	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb95	25.99		Zm00001eb004020	1	11075805	11076645	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ring8	25.99		Zm00001eb004000	1	11064107	11065807	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc1222	26.0		Zm00001eb004030	1	11078505	11085350	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027691	26.02						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	GRMZM2G112728	26.2		Zm00001eb004050	1	11194545	11198830	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	grx15	26.22		Zm00001eb004060	1	11199762	11200076	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100277440	26.38		Zm00001eb004090	1	11254074	11260817	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pht9	26.4		Zm00001eb004100	1	11304260	11306250	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb004120	26.44		Zm00001eb004120	1	11327287	11334068	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb004130	26.48		Zm00001eb004130	1	11387155	11387466	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hagtf1	26.5		Zm00001eb004140	1	11388592	11390370	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027705	26.53						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100501489	26.54		Zm00001eb004160	1	11479203	11485535	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc2595	26.56		Zm00001eb004170	1	11486189	11491069	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hipp2	26.58		Zm00001eb004180	1	11559724	11562557	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	e2f19	26.6		Zm00001eb004190	1	11566533	11573834	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	prx44	26.62		Zm00001eb004200	1	11611294	11613230	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ccl16	26.64		Zm00001eb004210	1	11615310	11620571	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	rsua1	27.08		Zm00001eb004240	1	11776626	11783053	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	arm51	27.09		Zm00001eb004250	1	11847885	11880702	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	expa12	27.11		Zm00001eb004260	1	11938116	11939457	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	larp11	27.44		Zm00001eb004290	1	11999339	12034402	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027720	27.47		Zm00001eb004300	1	12034631	12035191	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	zbl1	27.48		Zm00001eb004310	1	12036472	12042381	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	nod1	27.5		Zm00001eb004320	1	12066478	12071483	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100216600	27.54		Zm00001eb004340	1	12071464	12078408	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	nudx1	27.63		Zm00001eb004360	1	12181024	12182613	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb004370	27.64		Zm00001eb004370	1	12184201	12192434	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gpm584	27.68		Zm00001eb004390	1	12225905	12227916	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100193503	27.7		Zm00001eb004400	1	12231188	12236708	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027729	27.71		Zm00001eb004410	1	12235692	12237894	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ect14	27.73		Zm00001eb004420	1	12250196	12255463	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	sbt59	27.74		Zm00001eb004430	1	12259826	12270517	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP8388	27.76		Zm00001eb004440	1	12269760	12274137	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ofp2	28.0		Zm00001eb004460	1	12295693	12296799	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	npi579b	28.05						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	rab30	28.5		Zm00001eb004470	1	12338113	12339599	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ppr7	28.5		Zm00001eb004480	1	12339919	12341874	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc1723a	28.51		Zm00001eb004490	1	12343656	12345162	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mkkk34	28.52		Zm00001eb004500	1	12398256	12406197	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	sfp4	28.53		Zm00001eb004550	1	12441876	12448043	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc157a(chn)	28.54						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	nmat2	28.55		Zm00001eb004560	1	12516663	12520623	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bhlh110	28.56		Zm00001eb004600	1	12553686	12555464	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP3918b	28.57		Zm00001eb004630	1	12571270	12577450	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gpm556	28.58		Zm00001eb004660	1	12616876	12620960	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	epf5	28.58		Zm00001eb004650	1	12588668	12589162	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hsftf13	28.59		Zm00001eb004670	1	12621329	12624469	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	yuc7	28.6		Zm00001eb004710	1	12753456	12759000	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	miR167j	28.6						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100273753	28.61		Zm00001eb004730	1	12918242	12919138	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP1425	28.62		Zm00001eb004750	1	12947027	12948959	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	kcs30	28.64		Zm00001eb004760	1	13031568	13034810	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	npi406	28.7		Zm00001eb004780	1	13056661	13070870	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gsr1	28.7		Zm00001eb004790	1	13071925	13078304	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP1461	28.7						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb004820	28.7		Zm00001eb004820	1	13231822	13232274	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	si486092g03(78)	28.71		Zm00001eb004960	1	13561560	13567782	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cyc51	28.71		Zm00001eb004940	1	13470997	13486090	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	miR166g	28.71						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100192801	28.71		Zm00001eb004990	1	13653568	13657347	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hb64	28.72		Zm00001eb005020	1	13757941	13762067	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ppr9	28.72		Zm00001eb005000	1	13703133	13709126	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027801	28.72		Zm00001eb005010	1	13710040	13722219	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	TIDP3300	28.75		Zm00001eb005030	1	13799902	13806468	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027805	28.77		Zm00001eb005060	1	13860927	13863417	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027807	28.78		Zm00001eb005070	1	13907417	13925487	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pmcb1	28.8						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027808	29.94		Zm00001eb005080	1	13975956	13978702	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb005100	29.98		Zm00001eb005100	1	14102501	14104598	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	gpat16	30.0		Zm00001eb005110	1	14142524	14145101	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100280629	30.02						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	plt33	30.8		Zm00001eb005130	1	14214354	14215690	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027813	30.82		Zm00001eb005140	1	14216431	14217782	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	si496006e06a	30.88		Zm00001eb005160	1	14220309	14220650	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mmp68	30.9		Zm00001eb005170	1	14224678	14228697	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	esr2	31.0		Zm00001eb005200	1	14342856	14343428	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	esr1	31.05						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	esr3	31.07						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	vq1	31.4		Zm00001eb005210	1	14480449	14500094	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	lea35	31.5		Zm00001eb005250	1	14547169	14548604	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb005270	31.54		Zm00001eb005270	1	14560618	14568341	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ppr10	31.56		Zm00001eb005280	1	14582664	14590878	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ms26	31.83		Zm00001eb005300	1	14597068	14599588	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	sdg122	31.83		Zm00001eb005310	1	14599846	14601982	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001eb005320	31.85		Zm00001eb005320	1	14649028	14651956	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	rpe1	32.0		Zm00001eb005330	1	14726437	14741570	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC103631773	32.94		Zm00001eb005360	1	14907361	14909218	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC103631772	32.94		Zm00001eb005370	1	14908325	14914051	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mmp171b	32.95						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	dof21	32.96		Zm00001eb005380	1	14955076	14957921	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl61115_1a	32.97		Zm00001eb005390	1	14962698	14967358	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cox10b	32.98		Zm00001eb005400	1	15015527	15020786	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	umc115	33.0		Zm00001eb005430	1	15070098	15073238	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hb102	33.4		Zm00001eb005440	1	15088250	15091064	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	sut1	33.51		Zm00001eb005460	1	15196463	15201827	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bhlh74	34.0		Zm00001eb005500	1	15260865	15261631	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	pco092990a	34.18		Zm00001eb005530	1	15295152	15298222	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bhlh84	34.2		Zm00001eb005540	1	15395543	15396037	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl6289_1	34.22		Zm00001eb005550	1	15477535	15480709	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	AY107207	34.3						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP5887	34.4		Zm00001eb005590	1	15648420	15648948	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl776_1	35.0		Zm00001eb005630	1	15856963	15865724	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb38	35.39		Zm00001eb005650	1	15900733	15902004	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	adss1	35.4		Zm00001eb005660	1	15902116	15905229	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	nfya1	35.45		Zm00001eb005690	1	15933655	15936919	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100384216	35.46		Zm00001eb005700	1	16035109	16036995	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP8570	35.48		Zm00001eb005710	1	16122256	16129623	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bgh1	35.5		Zm00001eb005730	1	16178991	16180507	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb130	35.6		Zm00001eb005740	1	16251121	16255748	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP3783	35.7		Zm00001eb005760	1	16309008	16310855	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100193685	35.72		Zm00001eb005770	1	16331561	16342289	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bnlg1429	35.88		Zm00001eb005780	1	16457097	16457777	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	hma8	35.89		Zm00001eb005820	1	16601750	16617586	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ct2	35.9		Zm00001eb005840	1	16617778	16625652	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP7290	35.91		Zm00001eb005850	1	16639409	16642108	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	IDP29	35.92		Zm00001eb005860	1	16643818	16647566	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	glp36	35.98		Zm00001eb005890	1	16705144	16706011	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	T1-2c(1)	36.0						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	lox9	36.0		Zm00001eb005920	1	16843538	16850405	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC542021	36.03		Zm00001eb005960	1	16872204	16875350	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC103631791	36.04						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	zim26	36.4		Zm00001eb005980	1	17035858	17037055	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	zim27	36.45		Zm00001eb005990	1	17041688	17043711	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	zim16	36.5		Zm00001eb006000	1	17051276	17052207	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	kcs13	36.73		Zm00001eb006020	1	17081542	17085367	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	bhlh200	36.81		Zm00001eb006060	1	17263964	17264761	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	cl222_1a	36.85		Zm00001eb006080	1	17428770	17448305	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027919	36.91		Zm00001eb006110	1	17511162	17512026	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	LOC100273257	36.93		Zm00001eb006120	1	17513568	17516826	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	T1-3(5597)(1)	37.0						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	mate32	37.0		Zm00001eb006140	1	17592713	17603976	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb179	37.1		Zm00001eb006160	1	17670907	17672629	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb180	37.2		Zm00001eb006180	1	17702238	17703775	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb181	37.3		Zm00001eb006200	1	17728129	17729248	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ereb182	37.4		Zm00001eb006210	1	17734718	17736146	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	lim504	37.9						False
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	flz1	37.92		Zm00001eb006260	1	17824655	17825755	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ltk1	37.94		Zm00001eb006270	1	17840879	17856767	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	vp5	37.95		Zm00001eb006300	1	17861092	17867634	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	si660029h04a	37.96		Zm00001eb006310	1	17868792	17870794	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	ppr12	37.97		Zm00001eb006340	1	17875217	17875782	True
maizegdb_genetic1_1203637_map_text_BROWSER.txt	1203637	1	Zm00001d027938	37.99		Zm00001eb006350	1	17894658	17898803	True
