chr	pos	cM	bin	source
10	17110378	47.682631	Bin1357	Yu2011_TIGR6.1_midpoint_not_lifted
10	17368058	47.922440	Bin1358	Yu2011_TIGR6.1_midpoint_not_lifted
10	17627944	49.415088	Bin1359	Yu2011_TIGR6.1_midpoint_not_lifted
10	17934816	49.898183	Bin1360	Yu2011_TIGR6.1_midpoint_not_lifted
10	18103560	50.628123	Bin1361	Yu2011_TIGR6.1_midpoint_not_lifted
10	18355245	51.862754	Bin1362	Yu2011_TIGR6.1_midpoint_not_lifted
10	18547023	53.617320	Bin1363	Yu2011_TIGR6.1_midpoint_not_lifted
10	18664992	56.743338	Bin1364	Yu2011_TIGR6.1_midpoint_not_lifted
10	18798736	57.473278	Bin1365	Yu2011_TIGR6.1_midpoint_not_lifted
10	19000160	57.713086	Bin1366	Yu2011_TIGR6.1_midpoint_not_lifted
10	19227406	61.126485	Bin1367	Yu2011_TIGR6.1_midpoint_not_lifted
10	19488979	61.366293	Bin1368	Yu2011_TIGR6.1_midpoint_not_lifted
10	19774782	63.930958	Bin1369	Yu2011_TIGR6.1_midpoint_not_lifted
10	19904452	64.170767	Bin1370	Yu2011_TIGR6.1_midpoint_not_lifted
10	20065857	64.900707	Bin1371	Yu2011_TIGR6.1_midpoint_not_lifted
10	20475284	65.383802	Bin1372	Yu2011_TIGR6.1_midpoint_not_lifted
10	20919590	73.736507	Bin1373	Yu2011_TIGR6.1_midpoint_not_lifted
10	21374768	73.976315	Bin1374	Yu2011_TIGR6.1_midpoint_not_lifted
10	21689456	74.216124	Bin1375	Yu2011_TIGR6.1_midpoint_not_lifted
10	21725978	78.519854	Bin1376	Yu2011_TIGR6.1_midpoint_not_lifted
10	21765586	78.759663	Bin1377	Yu2011_TIGR6.1_midpoint_not_lifted
10	21856462	79.242758	Bin1378	Yu2011_TIGR6.1_midpoint_not_lifted
10	21951750	79.725854	Bin1379	Yu2011_TIGR6.1_midpoint_not_lifted
10	22027999	80.208949	Bin1380	Yu2011_TIGR6.1_midpoint_not_lifted
10	22121226	81.701598	Bin1381	Yu2011_TIGR6.1_midpoint_not_lifted
10	22193025	81.941406	Bin1382	Yu2011_TIGR6.1_midpoint_not_lifted
10	22258876	82.424502	Bin1383	Yu2011_TIGR6.1_midpoint_not_lifted
10	22343044	82.664310	Bin1384	Yu2011_TIGR6.1_midpoint_not_lifted
10	22452606	83.644734	Bin1385	Yu2011_TIGR6.1_midpoint_not_lifted
10	22552110	83.884543	Bin1386	Yu2011_TIGR6.1_midpoint_not_lifted
10	22620402	84.124351	Bin1387	Yu2011_TIGR6.1_midpoint_not_lifted
10	22728428	84.854291	Bin1388	Yu2011_TIGR6.1_midpoint_not_lifted
10	22817778	85.094100	Bin1389	Yu2011_TIGR6.1_midpoint_not_lifted
10	22986515	85.333908	Bin1390	Yu2011_TIGR6.1_midpoint_not_lifted
11	111201	0.000000	Bin1391	Yu2011_TIGR6.1_midpoint_not_lifted
11	296692	0.239809	Bin1392	Yu2011_TIGR6.1_midpoint_not_lifted
11	501388	3.945207	Bin1393	Yu2011_TIGR6.1_midpoint_not_lifted
11	666694	4.675147	Bin1394	Yu2011_TIGR6.1_midpoint_not_lifted
11	750094	5.158243	Bin1395	Yu2011_TIGR6.1_midpoint_not_lifted
11	906102	5.398051	Bin1396	Yu2011_TIGR6.1_midpoint_not_lifted
11	1089493	5.637860	Bin1397	Yu2011_TIGR6.1_midpoint_not_lifted
11	1216222	5.877669	Bin1398	Yu2011_TIGR6.1_midpoint_not_lifted
11	1461825	13.494705	Bin1399	Yu2011_TIGR6.1_midpoint_not_lifted
11	1784032	13.734513	Bin1400	Yu2011_TIGR6.1_midpoint_not_lifted
11	1919576	14.217609	Bin1401	Yu2011_TIGR6.1_midpoint_not_lifted
11	2150718	15.972175	Bin1402	Yu2011_TIGR6.1_midpoint_not_lifted
11	2399686	16.952599	Bin1403	Yu2011_TIGR6.1_midpoint_not_lifted
11	2447640	17.192407	Bin1404	Yu2011_TIGR6.1_midpoint_not_lifted
11	2565303	17.922347	Bin1405	Yu2011_TIGR6.1_midpoint_not_lifted
11	2673083	18.162156	Bin1406	Yu2011_TIGR6.1_midpoint_not_lifted
11	2750372	19.916722	Bin1407	Yu2011_TIGR6.1_midpoint_not_lifted
11	2869209	21.151352	Bin1408	Yu2011_TIGR6.1_midpoint_not_lifted
11	2936056	21.391161	Bin1409	Yu2011_TIGR6.1_midpoint_not_lifted
11	2982343	21.630970	Bin1410	Yu2011_TIGR6.1_midpoint_not_lifted
11	3058951	21.870778	Bin1411	Yu2011_TIGR6.1_midpoint_not_lifted
11	3137566	22.110587	Bin1412	Yu2011_TIGR6.1_midpoint_not_lifted
11	3375464	23.091010	Bin1413	Yu2011_TIGR6.1_midpoint_not_lifted
11	3595832	25.655675	Bin1414	Yu2011_TIGR6.1_midpoint_not_lifted
11	3686574	25.895484	Bin1415	Yu2011_TIGR6.1_midpoint_not_lifted
11	3808265	26.135292	Bin1416	Yu2011_TIGR6.1_midpoint_not_lifted
11	3883988	27.115716	Bin1417	Yu2011_TIGR6.1_midpoint_not_lifted
11	4100658	27.355524	Bin1418	Yu2011_TIGR6.1_midpoint_not_lifted
11	4307204	30.481542	Bin1419	Yu2011_TIGR6.1_midpoint_not_lifted
11	4331789	30.964638	Bin1420	Yu2011_TIGR6.1_midpoint_not_lifted
11	4380762	31.204447	Bin1421	Yu2011_TIGR6.1_midpoint_not_lifted
11	4557292	31.687542	Bin1422	Yu2011_TIGR6.1_midpoint_not_lifted
11	4853972	31.927351	Bin1423	Yu2011_TIGR6.1_midpoint_not_lifted
11	5229396	32.657291	Bin1424	Yu2011_TIGR6.1_midpoint_not_lifted
11	5502998	37.579294	Bin1425	Yu2011_TIGR6.1_midpoint_not_lifted
11	5655020	37.819103	Bin1426	Yu2011_TIGR6.1_midpoint_not_lifted
11	5789852	38.058911	Bin1427	Yu2011_TIGR6.1_midpoint_not_lifted
11	5838103	38.298720	Bin1428	Yu2011_TIGR6.1_midpoint_not_lifted
11	6249636	40.319197	Bin1429	Yu2011_TIGR6.1_midpoint_not_lifted
11	6844810	45.558145	Bin1430	Yu2011_TIGR6.1_midpoint_not_lifted
11	7072030	45.797953	Bin1431	Yu2011_TIGR6.1_midpoint_not_lifted
11	7304112	46.037762	Bin1432	Yu2011_TIGR6.1_midpoint_not_lifted
11	7539421	46.277570	Bin1433	Yu2011_TIGR6.1_midpoint_not_lifted
11	7622146	46.517379	Bin1434	Yu2011_TIGR6.1_midpoint_not_lifted
11	7739722	49.360522	Bin1435	Yu2011_TIGR6.1_midpoint_not_lifted
11	7833834	50.340946	Bin1436	Yu2011_TIGR6.1_midpoint_not_lifted
11	7900246	50.580754	Bin1437	Yu2011_TIGR6.1_midpoint_not_lifted
11	8403338	52.073402	Bin1438	Yu2011_TIGR6.1_midpoint_not_lifted
11	8929760	52.313211	Bin1439	Yu2011_TIGR6.1_midpoint_not_lifted
11	9015982	52.796307	Bin1440	Yu2011_TIGR6.1_midpoint_not_lifted
11	9162486	53.036115	Bin1441	Yu2011_TIGR6.1_midpoint_not_lifted
11	9367710	53.275924	Bin1442	Yu2011_TIGR6.1_midpoint_not_lifted
11	9513738	53.515732	Bin1443	Yu2011_TIGR6.1_midpoint_not_lifted
11	9657881	53.998828	Bin1444	Yu2011_TIGR6.1_midpoint_not_lifted
11	9747980	54.979252	Bin1445	Yu2011_TIGR6.1_midpoint_not_lifted
11	9927568	56.471900	Bin1446	Yu2011_TIGR6.1_midpoint_not_lifted
11	10354513	56.711708	Bin1447	Yu2011_TIGR6.1_midpoint_not_lifted
11	10650886	57.194804	Bin1448	Yu2011_TIGR6.1_midpoint_not_lifted
11	10810958	57.434613	Bin1449	Yu2011_TIGR6.1_midpoint_not_lifted
11	11300501	57.674421	Bin1450	Yu2011_TIGR6.1_midpoint_not_lifted
11	11786203	57.914230	Bin1451	Yu2011_TIGR6.1_midpoint_not_lifted
11	12856429	58.154038	Bin1452	Yu2011_TIGR6.1_midpoint_not_lifted
11	14015776	58.393847	Bin1453	Yu2011_TIGR6.1_midpoint_not_lifted
11	14808940	58.633656	Bin1454	Yu2011_TIGR6.1_midpoint_not_lifted
11	15565928	58.873464	Bin1455	Yu2011_TIGR6.1_midpoint_not_lifted
11	15816606	59.113273	Bin1456	Yu2011_TIGR6.1_midpoint_not_lifted
11	16100853	59.843213	Bin1457	Yu2011_TIGR6.1_midpoint_not_lifted
11	16386646	60.083021	Bin1458	Yu2011_TIGR6.1_midpoint_not_lifted
11	16504315	60.322830	Bin1459	Yu2011_TIGR6.1_midpoint_not_lifted
11	16798505	61.557461	Bin1460	Yu2011_TIGR6.1_midpoint_not_lifted
11	17102870	62.287401	Bin1461	Yu2011_TIGR6.1_midpoint_not_lifted
11	17247186	62.527209	Bin1462	Yu2011_TIGR6.1_midpoint_not_lifted
11	17571548	65.091874	Bin1463	Yu2011_TIGR6.1_midpoint_not_lifted
11	17832744	65.331683	Bin1464	Yu2011_TIGR6.1_midpoint_not_lifted
11	17876937	65.571491	Bin1465	Yu2011_TIGR6.1_midpoint_not_lifted
11	17929708	66.551915	Bin1466	Yu2011_TIGR6.1_midpoint_not_lifted
11	18081808	67.532338	Bin1467	Yu2011_TIGR6.1_midpoint_not_lifted
11	18257472	68.512762	Bin1468	Yu2011_TIGR6.1_midpoint_not_lifted
11	18398768	69.242702	Bin1469	Yu2011_TIGR6.1_midpoint_not_lifted
11	18630223	69.482510	Bin1470	Yu2011_TIGR6.1_midpoint_not_lifted
11	18795233	70.462934	Bin1471	Yu2011_TIGR6.1_midpoint_not_lifted
11	18831786	70.702743	Bin1472	Yu2011_TIGR6.1_midpoint_not_lifted
11	18867024	71.432683	Bin1473	Yu2011_TIGR6.1_midpoint_not_lifted
11	18971759	71.672491	Bin1474	Yu2011_TIGR6.1_midpoint_not_lifted
11	19076234	71.912300	Bin1475	Yu2011_TIGR6.1_midpoint_not_lifted
11	19113857	73.146930	Bin1476	Yu2011_TIGR6.1_midpoint_not_lifted
11	19183786	75.437407	Bin1477	Yu2011_TIGR6.1_midpoint_not_lifted
11	19328074	76.417831	Bin1478	Yu2011_TIGR6.1_midpoint_not_lifted
11	19446869	77.910479	Bin1479	Yu2011_TIGR6.1_midpoint_not_lifted
11	19498171	78.150288	Bin1480	Yu2011_TIGR6.1_midpoint_not_lifted
11	19582712	78.390096	Bin1481	Yu2011_TIGR6.1_midpoint_not_lifted
11	19864150	78.629905	Bin1482	Yu2011_TIGR6.1_midpoint_not_lifted
11	20134184	79.113000	Bin1483	Yu2011_TIGR6.1_midpoint_not_lifted
11	20257478	79.352809	Bin1484	Yu2011_TIGR6.1_midpoint_not_lifted
11	20462993	80.587440	Bin1485	Yu2011_TIGR6.1_midpoint_not_lifted
11	20677545	80.827248	Bin1486	Yu2011_TIGR6.1_midpoint_not_lifted
11	20777216	81.310344	Bin1487	Yu2011_TIGR6.1_midpoint_not_lifted
11	21022014	82.544974	Bin1488	Yu2011_TIGR6.1_midpoint_not_lifted
11	21273178	83.028070	Bin1489	Yu2011_TIGR6.1_midpoint_not_lifted
11	21396754	83.267879	Bin1490	Yu2011_TIGR6.1_midpoint_not_lifted
11	21543384	83.997819	Bin1491	Yu2011_TIGR6.1_midpoint_not_lifted
11	21684674	84.480914	Bin1492	Yu2011_TIGR6.1_midpoint_not_lifted
11	21913926	84.964010	Bin1493	Yu2011_TIGR6.1_midpoint_not_lifted
11	22091098	85.447105	Bin1494	Yu2011_TIGR6.1_midpoint_not_lifted
11	22343798	91.669814	Bin1495	Yu2011_TIGR6.1_midpoint_not_lifted
11	22566425	92.152909	Bin1496	Yu2011_TIGR6.1_midpoint_not_lifted
11	22596761	92.392718	Bin1497	Yu2011_TIGR6.1_midpoint_not_lifted
11	22686838	92.632527	Bin1498	Yu2011_TIGR6.1_midpoint_not_lifted
11	22783029	92.872335	Bin1499	Yu2011_TIGR6.1_midpoint_not_lifted
11	22847645	93.602275	Bin1500	Yu2011_TIGR6.1_midpoint_not_lifted
11	22915261	93.842084	Bin1501	Yu2011_TIGR6.1_midpoint_not_lifted
11	22988430	94.081892	Bin1502	Yu2011_TIGR6.1_midpoint_not_lifted
11	23153137	94.321701	Bin1503	Yu2011_TIGR6.1_midpoint_not_lifted
11	23459308	94.804797	Bin1504	Yu2011_TIGR6.1_midpoint_not_lifted
11	23738399	95.785220	Bin1505	Yu2011_TIGR6.1_midpoint_not_lifted
11	23903218	96.268316	Bin1506	Yu2011_TIGR6.1_midpoint_not_lifted
11	24116194	100.572046	Bin1507	Yu2011_TIGR6.1_midpoint_not_lifted
11	24311922	101.552470	Bin1508	Yu2011_TIGR6.1_midpoint_not_lifted
11	24408582	101.792278	Bin1509	Yu2011_TIGR6.1_midpoint_not_lifted
11	24494720	102.032087	Bin1510	Yu2011_TIGR6.1_midpoint_not_lifted
11	24602777	102.762027	Bin1511	Yu2011_TIGR6.1_midpoint_not_lifted
11	24668784	103.491967	Bin1512	Yu2011_TIGR6.1_midpoint_not_lifted
11	24690945	103.731776	Bin1513	Yu2011_TIGR6.1_midpoint_not_lifted
11	24722748	103.971584	Bin1514	Yu2011_TIGR6.1_midpoint_not_lifted
11	24751208	104.211393	Bin1515	Yu2011_TIGR6.1_midpoint_not_lifted
11	24777397	106.776057	Bin1516	Yu2011_TIGR6.1_midpoint_not_lifted
11	24886355	107.015866	Bin1517	Yu2011_TIGR6.1_midpoint_not_lifted
11	25066615	107.255675	Bin1518	Yu2011_TIGR6.1_midpoint_not_lifted
11	25474569	107.738770	Bin1519	Yu2011_TIGR6.1_midpoint_not_lifted
11	25852000	107.978579	Bin1520	Yu2011_TIGR6.1_midpoint_not_lifted
11	25933964	108.218387	Bin1521	Yu2011_TIGR6.1_midpoint_not_lifted
11	25974394	108.458196	Bin1522	Yu2011_TIGR6.1_midpoint_not_lifted
11	26011622	108.698005	Bin1523	Yu2011_TIGR6.1_midpoint_not_lifted
11	26083849	109.181100	Bin1524	Yu2011_TIGR6.1_midpoint_not_lifted
11	26323541	109.420909	Bin1525	Yu2011_TIGR6.1_midpoint_not_lifted
11	26531902	109.904004	Bin1526	Yu2011_TIGR6.1_midpoint_not_lifted
11	26598719	111.396653	Bin1527	Yu2011_TIGR6.1_midpoint_not_lifted
11	26676752	111.636461	Bin1528	Yu2011_TIGR6.1_midpoint_not_lifted
11	26729338	111.876270	Bin1529	Yu2011_TIGR6.1_midpoint_not_lifted
11	26764933	112.606210	Bin1530	Yu2011_TIGR6.1_midpoint_not_lifted
11	26799758	112.846018	Bin1531	Yu2011_TIGR6.1_midpoint_not_lifted
11	26839857	113.329114	Bin1532	Yu2011_TIGR6.1_midpoint_not_lifted
11	26871374	113.568923	Bin1533	Yu2011_TIGR6.1_midpoint_not_lifted
11	27124775	114.052018	Bin1534	Yu2011_TIGR6.1_midpoint_not_lifted
11	27373286	114.291827	Bin1535	Yu2011_TIGR6.1_midpoint_not_lifted
11	27669000	115.272250	Bin1536	Yu2011_TIGR6.1_midpoint_not_lifted
11	28103994	115.512059	Bin1537	Yu2011_TIGR6.1_midpoint_not_lifted
11	28270503	116.241999	Bin1538	Yu2011_TIGR6.1_midpoint_not_lifted
11	28317872	116.481807	Bin1539	Yu2011_TIGR6.1_midpoint_not_lifted
11	28428547	116.721616	Bin1540	Yu2011_TIGR6.1_midpoint_not_lifted
12	362244	0.000000	Bin1541	Yu2011_TIGR6.1_midpoint_not_lifted
12	944584	1.234631	Bin1542	Yu2011_TIGR6.1_midpoint_not_lifted
12	1177882	1.474439	Bin1543	Yu2011_TIGR6.1_midpoint_not_lifted
12	2100172	13.064520	Bin1544	Yu2011_TIGR6.1_midpoint_not_lifted
12	3032408	14.044944	Bin1545	Yu2011_TIGR6.1_midpoint_not_lifted
12	3094679	14.284752	Bin1546	Yu2011_TIGR6.1_midpoint_not_lifted
12	3487819	16.039318	Bin1547	Yu2011_TIGR6.1_midpoint_not_lifted
12	4294888	31.437655	Bin1548	Yu2011_TIGR6.1_midpoint_not_lifted
12	5063106	37.999765	Bin1549	Yu2011_TIGR6.1_midpoint_not_lifted
12	6289101	39.754331	Bin1550	Yu2011_TIGR6.1_midpoint_not_lifted
12	7295998	40.237426	Bin1551	Yu2011_TIGR6.1_midpoint_not_lifted
12	7399880	40.477235	Bin1552	Yu2011_TIGR6.1_midpoint_not_lifted
12	7529351	40.717044	Bin1553	Yu2011_TIGR6.1_midpoint_not_lifted
12	7787687	42.471610	Bin1554	Yu2011_TIGR6.1_midpoint_not_lifted
12	8391554	42.711418	Bin1555	Yu2011_TIGR6.1_midpoint_not_lifted
12	9329917	42.951227	Bin1556	Yu2011_TIGR6.1_midpoint_not_lifted
12	10269742	43.191035	Bin1557	Yu2011_TIGR6.1_midpoint_not_lifted
12	10748313	43.430844	Bin1558	Yu2011_TIGR6.1_midpoint_not_lifted
12	10764472	43.670653	Bin1559	Yu2011_TIGR6.1_midpoint_not_lifted
12	10784644	43.910461	Bin1560	Yu2011_TIGR6.1_midpoint_not_lifted
12	11287128	44.150270	Bin1561	Yu2011_TIGR6.1_midpoint_not_lifted
12	11918725	44.633365	Bin1562	Yu2011_TIGR6.1_midpoint_not_lifted
12	13303736	45.116461	Bin1563	Yu2011_TIGR6.1_midpoint_not_lifted
12	14610028	45.356270	Bin1564	Yu2011_TIGR6.1_midpoint_not_lifted
12	15464900	45.596078	Bin1565	Yu2011_TIGR6.1_midpoint_not_lifted
12	16309646	46.079174	Bin1566	Yu2011_TIGR6.1_midpoint_not_lifted
12	16412538	46.562269	Bin1567	Yu2011_TIGR6.1_midpoint_not_lifted
12	16929787	47.045365	Bin1568	Yu2011_TIGR6.1_midpoint_not_lifted
12	17503280	47.775305	Bin1569	Yu2011_TIGR6.1_midpoint_not_lifted
12	17621564	48.015113	Bin1570	Yu2011_TIGR6.1_midpoint_not_lifted
12	17795006	48.745053	Bin1571	Yu2011_TIGR6.1_midpoint_not_lifted
12	18099216	49.228149	Bin1572	Yu2011_TIGR6.1_midpoint_not_lifted
12	18271530	50.208572	Bin1573	Yu2011_TIGR6.1_midpoint_not_lifted
12	18330476	50.448381	Bin1574	Yu2011_TIGR6.1_midpoint_not_lifted
12	18476484	50.688190	Bin1575	Yu2011_TIGR6.1_midpoint_not_lifted
12	18839484	54.393588	Bin1576	Yu2011_TIGR6.1_midpoint_not_lifted
12	19123499	55.123528	Bin1577	Yu2011_TIGR6.1_midpoint_not_lifted
12	19303889	55.853468	Bin1578	Yu2011_TIGR6.1_midpoint_not_lifted
12	19490848	56.336564	Bin1579	Yu2011_TIGR6.1_midpoint_not_lifted
12	19605380	56.576372	Bin1580	Yu2011_TIGR6.1_midpoint_not_lifted
12	19748320	59.419515	Bin1581	Yu2011_TIGR6.1_midpoint_not_lifted
12	19851754	59.659324	Bin1582	Yu2011_TIGR6.1_midpoint_not_lifted
12	19953114	60.142420	Bin1583	Yu2011_TIGR6.1_midpoint_not_lifted
12	20583688	62.162897	Bin1584	Yu2011_TIGR6.1_midpoint_not_lifted
12	21237128	62.892836	Bin1585	Yu2011_TIGR6.1_midpoint_not_lifted
12	21459777	68.131784	Bin1586	Yu2011_TIGR6.1_midpoint_not_lifted
12	21658991	68.371593	Bin1587	Yu2011_TIGR6.1_midpoint_not_lifted
12	21872682	68.854688	Bin1588	Yu2011_TIGR6.1_midpoint_not_lifted
12	22232768	69.094497	Bin1589	Yu2011_TIGR6.1_midpoint_not_lifted
12	22505612	76.353597	Bin1590	Yu2011_TIGR6.1_midpoint_not_lifted
12	22749904	77.334021	Bin1591	Yu2011_TIGR6.1_midpoint_not_lifted
12	22994092	77.573830	Bin1592	Yu2011_TIGR6.1_midpoint_not_lifted
12	23222848	77.813638	Bin1593	Yu2011_TIGR6.1_midpoint_not_lifted
12	23436673	81.519037	Bin1594	Yu2011_TIGR6.1_midpoint_not_lifted
12	23530020	83.011685	Bin1595	Yu2011_TIGR6.1_midpoint_not_lifted
12	23733534	83.494780	Bin1596	Yu2011_TIGR6.1_midpoint_not_lifted
12	23893352	83.977876	Bin1597	Yu2011_TIGR6.1_midpoint_not_lifted
12	23933286	84.460972	Bin1598	Yu2011_TIGR6.1_midpoint_not_lifted
12	24021126	84.944067	Bin1599	Yu2011_TIGR6.1_midpoint_not_lifted
12	24099047	86.698633	Bin1600	Yu2011_TIGR6.1_midpoint_not_lifted
12	24281181	87.181729	Bin1601	Yu2011_TIGR6.1_midpoint_not_lifted
12	24480526	87.421537	Bin1602	Yu2011_TIGR6.1_midpoint_not_lifted
12	24543984	87.661346	Bin1603	Yu2011_TIGR6.1_midpoint_not_lifted
12	24637202	87.901154	Bin1604	Yu2011_TIGR6.1_midpoint_not_lifted
12	24781597	91.903290	Bin1605	Yu2011_TIGR6.1_midpoint_not_lifted
12	25051874	92.143098	Bin1606	Yu2011_TIGR6.1_midpoint_not_lifted
12	25262666	93.123522	Bin1607	Yu2011_TIGR6.1_midpoint_not_lifted
12	25293550	93.363331	Bin1608	Yu2011_TIGR6.1_midpoint_not_lifted
12	25330410	94.093271	Bin1609	Yu2011_TIGR6.1_midpoint_not_lifted
12	25477212	96.113748	Bin1610	Yu2011_TIGR6.1_midpoint_not_lifted
12	25622338	96.843687	Bin1611	Yu2011_TIGR6.1_midpoint_not_lifted
12	25721308	97.083496	Bin1612	Yu2011_TIGR6.1_midpoint_not_lifted
12	25939428	104.342597	Bin1613	Yu2011_TIGR6.1_midpoint_not_lifted
12	26199661	104.825692	Bin1614	Yu2011_TIGR6.1_midpoint_not_lifted
12	26358413	105.065501	Bin1615	Yu2011_TIGR6.1_midpoint_not_lifted
12	26458326	106.045924	Bin1616	Yu2011_TIGR6.1_midpoint_not_lifted
12	26592497	106.285733	Bin1617	Yu2011_TIGR6.1_midpoint_not_lifted
12	26839692	106.768828	Bin1618	Yu2011_TIGR6.1_midpoint_not_lifted
12	27256546	109.333493	Bin1619	Yu2011_TIGR6.1_midpoint_not_lifted
